,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
武汉,-0.528893768787384,-1.2399749755859375,-0.20642730593681335,-1.0210902690887451,1.5759879350662231,-0.599220335483551,0.6854681968688965,-0.12038401514291763,-0.5966746211051941,-0.35170814394950867,0.6874666810035706,0.4022462069988251,-1.3608225584030151,2.846640110015869,0.2085382342338562,-0.8187577128410339
民权,-0.301977276802063,1.8787753582000732,-0.2963908314704895,0.256489634513855,1.4602887630462646,0.2902641296386719,-0.6034060120582581,-0.7656955718994141,-1.6460025310516357,0.25117161870002747,0.4864996075630188,0.579039454460144,-0.8420273065567017,3.1380484104156494,-0.23501600325107574,-0.8533271551132202
洛阳,-0.27039673924446106,0.5567973852157593,-0.584484338760376,0.4289659559726715,0.19180338084697723,-0.5724626183509827,0.05025644227862358,0.43669596314430237,0.0406133197247982,0.7970890998840332,0.9826784133911133,0.555625319480896,0.31561586260795593,4.023709774017334,-0.8302926421165466,-0.5936248302459717
开封,-0.36414530873298645,1.5760198831558228,-0.4449581205844879,0.3871012330055237,1.5993657112121582,0.5239673852920532,-0.6202982068061829,-0.8715932965278625,-1.5481572151184082,0.5880813598632812,0.3447621166706085,0.24093259871006012,-0.6102239489555359,3.2121241092681885,-0.3561903238296509,-0.9361815452575684
汝州,-1.461750864982605,1.0972923040390015,-0.6601285934448242,0.8136300444602966,1.087129831314087,-0.2868961989879608,-0.45286303758621216,0.23980538547039032,-0.16039399802684784,0.02118849940598011,1.6083875894546509,0.6297144889831543,0.6391276717185974,4.033329963684082,-0.3471212685108185,-0.6145191788673401
新乡,0.08512914180755615,0.7227718234062195,-0.11421475559473038,0.6653342247009277,0.27091503143310547,-0.8159586787223816,0.1040097326040268,0.6827861070632935,-0.82933509349823,0.25587812066078186,1.0485750436782837,1.4055955410003662,-0.9902762770652771,4.0377960205078125,-0.9388068318367004,-1.047533631324768
巩义,-0.759647011756897,0.6447274088859558,-0.13202573359012604,0.5893380641937256,0.6747442483901978,-0.2806631624698639,-0.05004429072141647,0.24739661812782288,-0.1385129690170288,0.20470251142978668,1.0588377714157104,0.354248970746994,0.14403241872787476,3.57938289642334,-0.22182846069335938,-0.6115238070487976
许昌,-1.6076480150222778,0.6566462516784668,-0.8518997430801392,0.0699484720826149,1.9119250774383545,-0.5070301294326782,0.25705888867378235,0.43094339966773987,-0.6213826537132263,0.19895271956920624,2.0837666988372803,0.03074638918042183,-0.6780293583869934,2.7630598545074463,0.5895527005195618,-0.5646814703941345
宝丰,-1.406739354133606,1.183783769607544,-0.6108362674713135,0.7413064241409302,1.3161941766738892,-0.4222629964351654,-0.18101856112480164,0.45130985975265503,-0.1627170592546463,0.1598646193742752,1.3945297002792358,0.7345565557479858,0.3761926591396332,3.9479923248291016,0.22304846346378326,-0.8018787503242493
偃师,-0.8697170615196228,0.8102495074272156,-0.12127788364887238,0.6257823705673218,0.7546924948692322,-0.21900923550128937,-0.25408923625946045,0.22861123085021973,-0.14416688680648804,0.20826196670532227,0.9422135949134827,0.3221278190612793,0.18935059010982513,3.6014552116394043,-0.1964016854763031,-0.4925755262374878
漯河,-1.7398021221160889,1.0658299922943115,-0.8133564591407776,0.28995317220687866,1.777042031288147,-0.5592114925384521,-0.012612948194146156,0.4207717776298523,-0.62251877784729,0.1135016605257988,2.2233221530914307,0.4615344703197479,-0.5103051662445068,3.033346652984619,0.7096813321113586,-0.45073121786117554
兰考,-0.4566865861415863,1.5678906440734863,-0.5394465923309326,0.46213972568511963,1.418141484260559,0.40661564469337463,-0.5432137250900269,-0.9625676274299622,-1.3861247301101685,0.32294899225234985,0.2616039514541626,0.43377476930618286,-0.5135090351104736,3.1698899269104004,-0.3007095754146576,-0.860120415687561
长葛,-0.9254229068756104,0.6123318076133728,-0.42077773809432983,0.3420095145702362,1.3436570167541504,-0.22086508572101593,-0.07665745168924332,0.19082984328269958,-0.4509037435054779,0.04567984864115715,1.1074093580245972,0.11152135580778122,-0.4544505476951599,2.2727432250976562,0.18420317769050598,-0.5904691219329834
南阳,-0.8170983791351318,1.062720537185669,-1.673704743385315,0.34258201718330383,1.5821129083633423,-0.19208571314811707,-0.10062386840581894,0.06622713804244995,-0.36909574270248413,-0.42897874116897583,1.5356136560440063,0.6524413228034973,0.9985126852989197,3.4756228923797607,-0.08226362615823746,-1.1956864595413208
商丘,-0.5941653847694397,1.3083148002624512,-0.402528315782547,-0.7481638193130493,1.5588946342468262,-0.07082879543304443,-1.1223108768463135,-0.5586943030357361,-2.1061110496520996,0.4991261959075928,-0.14221422374248505,0.035858962684869766,-1.3121854066848755,2.914656162261963,-0.17768408358097076,-0.954940915107727
关林,-1.0304456949234009,0.726470410823822,-0.5910330414772034,0.8533477187156677,1.2587852478027344,-0.01869538426399231,-0.6783101558685303,0.31515681743621826,-0.251846581697464,-0.4194488525390625,1.178810715675354,1.1961246728897095,0.22321255505084991,3.58274507522583,0.019630244001746178,-1.191980004310608
安阳,-0.021528687328100204,0.5831196308135986,-0.12316950410604477,0.9239961504936218,0.5476083755493164,-0.7336005568504333,1.0414307117462158,0.49781346321105957,-0.8607418537139893,0.3845488727092743,0.9064480662345886,0.7897061109542847,-0.8518694639205933,3.8646910190582275,-0.9028891921043396,-1.2496806383132935
邢台,0.2673768103122711,0.5581599473953247,0.02273937314748764,0.5241100192070007,1.1962711811065674,-0.6189571022987366,1.2877604961395264,0.5525396466255188,-1.4313486814498901,0.4322603642940521,0.6469215750694275,0.5866981744766235,-0.9528814554214478,3.335808277130127,-1.2592206001281738,-1.2650763988494873
鹤壁,0.06695166975259781,0.8663706183433533,0.0771755576133728,0.7472599744796753,0.6385889649391174,-0.5002431273460388,0.7864915728569031,0.43783724308013916,-0.9873461723327637,-0.0044722347520291805,0.9830897450447083,0.8834453821182251,-1.1103309392929077,3.7002739906311035,-0.3444025218486786,-1.4711570739746094
邯郸,0.08283364772796631,1.546859860420227,0.2245652824640274,0.30282971262931824,0.6981402039527893,-1.2486073970794678,1.0879547595977783,0.5961931943893433,-1.3464980125427246,0.2802812457084656,0.8918966054916382,0.8480815291404724,-1.2153295278549194,3.1377062797546387,-0.7430514693260193,-1.5625810623168945
新郑机场,-0.9280185699462891,0.3512163758277893,0.06158273667097092,0.2966807782649994,1.4273773431777954,-0.19136358797550201,-0.212532639503479,0.26453518867492676,-0.18909338116645813,-0.035646144300699234,0.32641416788101196,0.20645351707935333,-0.8022107481956482,2.2409415245056152,-0.4828360676765442,-0.8784447908401489
武陟,-0.8146349787712097,0.3733544945716858,0.05923670157790184,0.6958572864532471,0.8045132160186768,0.1548442393541336,-0.7290434241294861,0.24171900749206543,-0.5702263712882996,-0.442105233669281,1.428030252456665,0.7576109766960144,-1.0295209884643555,3.616610050201416,-0.14229586720466614,-1.2923831939697266
南阳寨,-0.793480634689331,0.40955623984336853,0.07660771906375885,0.7157700657844543,0.7712099552154541,0.257969468832016,-0.8302156925201416,0.1661403924226761,-0.6230714321136475,-0.35563191771507263,1.4805669784545898,0.7288097739219666,-1.0639963150024414,3.7408447265625,-0.14705654978752136,-1.2790939807891846
黄河景区,-0.8000379800796509,0.43528270721435547,-0.000464284501504153,0.7482432126998901,0.8037143349647522,0.226586252450943,-0.8596723675727844,0.21913853287696838,-0.6193488836288452,-0.3930145502090454,1.4526340961456299,0.8320811986923218,-1.0112367868423462,3.6163995265960693,-0.022295137867331505,-1.2705721855163574
徐州,-0.19990922510623932,1.0107570886611938,-0.8059088587760925,0.20947179198265076,1.3278907537460327,0.6348609328269958,-0.32234254479408264,-1.4767874479293823,-1.0784693956375122,1.093498945236206,-0.007552944589406252,0.8169244527816772,-0.7645637392997742,2.132844924926758,-0.6925907135009766,-0.29285916686058044
石家庄,-0.39569273591041565,0.13209058344364166,-0.6477062702178955,0.37384700775146484,0.893488883972168,-0.854773998260498,0.6614890694618225,0.4900471270084381,-0.4086230397224426,0.3637101650238037,0.2670210897922516,0.7327845096588135,-0.7211837768554688,1.9238353967666626,-1.6447657346725464,-0.42191562056541443
武昌,-1.040056586265564,-0.06038125231862068,-1.124935507774353,-0.5952755808830261,1.3489691019058228,-0.5980867743492126,0.6312847137451172,0.4331244230270386,-0.3742244243621826,0.16717106103897095,2.072920560836792,-0.4766779839992523,-0.32271841168403625,1.880534291267395,-0.6002773642539978,0.2111659049987793
信阳,-1.124428629875183,0.6753494143486023,-1.637151837348938,-0.07845894992351532,1.6663450002670288,-1.0386128425598145,0.5023857355117798,-0.3712514638900757,-1.4474629163742065,0.255109041929245,2.0243570804595947,0.3462662100791931,0.05180396884679794,2.599929094314575,0.5030928254127502,-0.9937649965286255
西安,0.3945602774620056,1.2154444456100464,-1.1303668022155762,-0.4292318820953369,0.9131865501403809,-0.17996102571487427,0.3868395686149597,0.6203485131263733,-0.036536045372486115,0.4166959524154663,0.2981397807598114,0.30256885290145874,0.8186010122299194,2.4128427505493164,-0.7782025933265686,-0.9728874564170837
北京西,-0.5023213028907776,0.7126404047012329,-0.3915380835533142,0.5674687623977661,0.8496102094650269,-0.6541425585746765,0.44531792402267456,0.7630605101585388,-1.1169484853744507,0.9084089398384094,0.05741732567548752,0.794441282749176,-0.36821818351745605,1.5572811365127563,-1.2929751873016357,-0.39842700958251953
汉口,-1.017250657081604,-0.7234129309654236,-0.6154576539993286,-0.4167752265930176,1.3543622493743896,-1.0545649528503418,-0.15770620107650757,-0.7609015703201294,-1.086952805519104,-0.3247580826282501,1.484956979751587,0.10907053202390671,-0.8914863467216492,2.4076082706451416,-1.1880501508712769,-0.48773983120918274
孝感,-1.1057910919189453,0.0112770302221179,-0.873566210269928,0.5219148397445679,1.6769686937332153,-1.147705078125,0.4884372353553772,0.18381258845329285,-1.351854920387268,0.4337841868400574,1.4133639335632324,0.309353768825531,-0.5405989289283752,2.2823734283447266,-1.0324537754058838,-0.24667680263519287
修武西,-0.7780859470367432,0.4512955844402313,0.058378588408231735,0.7082347273826599,0.7916132211685181,0.24996739625930786,-0.7919942736625671,0.2752513885498047,-0.6372703313827515,-0.3894769251346588,1.4311214685440063,0.7666733264923096,-1.0951485633850098,3.677436351776123,-0.12134888023138046,-1.2864278554916382
宁陵县,-0.4982699751853943,1.5306376218795776,-0.2688613533973694,0.20693010091781616,1.5491788387298584,0.39050641655921936,-0.686154842376709,-0.5145454406738281,-1.4656416177749634,0.100743867456913,0.49085527658462524,0.07558908313512802,-0.6308881044387817,3.372523546218872,-0.20662446320056915,-0.8524273037910461
渭南,0.014658248983323574,0.3455291986465454,-1.0250627994537354,-0.04220154881477356,0.24682284891605377,-0.16357579827308655,-0.1263522058725357,-0.16145680844783783,-0.6003662943840027,1.7878364324569702,0.4521577060222626,-0.24992738664150238,0.7291584014892578,3.464401960372925,-0.2777303159236908,-0.8927007913589478
清水北,-1.386899709701538,0.5872971415519714,-0.9955668449401855,-1.9132827520370483,-0.013943880796432495,1.112457275390625,-0.0745718777179718,-0.6423501372337341,0.5469561219215393,0.07708857953548431,-0.5490094423294067,0.3660322427749634,1.732701063156128,2.382678747177124,0.18905310332775116,-0.8576538562774658
高台南,-1.38970947265625,0.45956405997276306,-0.8665217161178589,-1.8230985403060913,0.12367048859596252,1.1679714918136597,-0.11189655214548111,-0.6247502565383911,0.3999868631362915,0.035393793135881424,-0.6108602285385132,0.3588361442089081,1.9384422302246094,2.658994674682617,0.4384588897228241,-1.1343053579330444
嘉峪关南,-1.6932151317596436,1.1291087865829468,-1.0979089736938477,-2.6941707134246826,0.2619549036026001,1.106878638267517,-0.26023608446121216,-0.7649800777435303,1.473731279373169,0.3097170293331146,-0.14093782007694244,0.7865087389945984,1.848512887954712,2.54705548286438,-0.15871794521808624,-0.8472328186035156
酒泉南,-1.5846341848373413,0.6605772376060486,-1.1024738550186157,-2.086400270462036,0.09763428568840027,1.2476186752319336,-0.1270131915807724,-0.7405916452407837,0.5884332060813904,0.09419751167297363,-0.5741370320320129,0.40258273482322693,2.0307624340057373,2.7526960372924805,0.32763633131980896,-1.0902390480041504
邹城,-0.2849457859992981,1.9632811546325684,-0.31227096915245056,-0.44781357049942017,0.5003622770309448,0.6860793828964233,-0.6376416087150574,-1.6028462648391724,-0.8713569045066833,1.0808602571487427,0.039760712534189224,1.4417929649353027,-0.5009595155715942,2.4704813957214355,-0.6411259770393372,0.07177796959877014
枣庄西,-0.38888293504714966,2.0163493156433105,-0.24088360369205475,-0.41131842136383057,0.3215327262878418,0.7858003973960876,-0.806442379951477,-1.6575044393539429,-0.8246689438819885,1.187915325164795,0.1420958936214447,1.7104222774505615,-0.5201745629310608,2.8004488945007324,-0.6546210050582886,0.26913532614707947
兖州,-0.10015647113323212,2.139575719833374,-0.3734476864337921,-1.0253870487213135,0.1285102367401123,-0.027159182354807854,-0.8915514349937439,-1.4355508089065552,-1.198440670967102,1.2408872842788696,0.6136594414710999,2.1464009284973145,-0.8042994141578674,2.93973708152771,-0.4820142090320587,0.2437029629945755
滕州,-0.27082255482673645,1.9618031978607178,-0.2491505742073059,-0.40372511744499207,0.5354434847831726,0.6598263382911682,-0.5394473671913147,-1.4972360134124756,-1.0120307207107544,1.4039101600646973,0.07114001363515854,1.497174859046936,-0.34750863909721375,2.3767852783203125,-0.6357805132865906,0.19849178194999695
泰山,-0.06705261021852493,2.3063037395477295,-0.11544046550989151,-0.8841394186019897,0.08515455573797226,0.3544265627861023,0.04828876629471779,-1.9923360347747803,-1.2030190229415894,1.2836142778396606,-0.5071969628334045,1.9008746147155762,-0.48003652691841125,2.6923513412475586,-1.219985008239746,-0.37605756521224976
李家,-0.7540619373321533,-0.8083778619766235,1.1476539373397827,-0.9556970596313477,-0.6192349195480347,0.6820356249809265,0.8309258222579956,1.1847671270370483,-0.8933866024017334,-0.15559518337249756,1.1281932592391968,0.7666119337081909,1.9053252935409546,2.0547890663146973,-1.6971677541732788,0.160300612449646
赵光,-0.6990033984184265,-0.8296955823898315,1.1680599451065063,-0.8300067782402039,-0.7665161490440369,0.777397871017456,0.9229241609573364,1.0193730592727661,-1.0060951709747314,-0.1653144806623459,0.9066935181617737,0.6637019515037537,1.7766538858413696,2.094669818878174,-1.6423377990722656,0.1776665598154068
通北,-0.9990259408950806,-0.8876151442527771,1.2877495288848877,-0.8987314105033875,-1.0830219984054565,0.8531743288040161,1.061219334602356,1.241829752922058,-1.2462180852890015,-0.17053890228271484,1.1767586469650269,0.9060515761375427,2.034802198410034,2.4459006786346436,-1.8485208749771118,0.31087544560432434
海北,-0.8950523138046265,-0.7733848094940186,1.146462082862854,-0.848953127861023,-0.9811983704566956,0.6895560026168823,0.850314736366272,1.127165675163269,-1.0215930938720703,-0.19660861790180206,1.0404480695724487,0.8536660075187683,1.8418561220169067,2.1033926010131836,-1.6446492671966553,0.2196306586265564
文昌,-0.30147552490234375,0.5813345313072205,0.6411692500114441,-0.40716293454170227,-0.6689551472663879,2.0531768798828125,2.0929477214813232,0.8156597018241882,1.0886430740356445,0.6366596221923828,1.8571043014526367,0.7823653221130371,-0.025386592373251915,1.6414506435394287,-0.4233554005622864,-1.390836477279663
琼海,-0.34651634097099304,0.6132686138153076,0.6579635143280029,-0.4505009055137634,-0.7577298283576965,2.1847264766693115,2.174787998199463,0.8749024868011475,1.1722906827926636,0.6433833241462708,2.036011219024658,0.8042500615119934,-0.10257548093795776,1.8365180492401123,-0.4987175464630127,-1.5552977323532104
美兰,-0.30752772092819214,0.6361500024795532,0.5701907873153687,-0.3448171615600586,-0.6159669756889343,1.940535068511963,2.0709784030914307,0.8031659126281738,1.0459703207015991,0.6643394231796265,1.7799400091171265,0.8021078705787659,0.11341214179992676,1.5699933767318726,-0.37975427508354187,-1.2817654609680176
万宁,-0.7809082269668579,0.64528489112854,0.6937364339828491,-0.39129284024238586,-0.6663130521774292,2.381251335144043,2.000929594039917,0.9440248012542725,1.2962682247161865,0.5781965851783752,2.1578948497772217,0.3617272675037384,-0.6628586649894714,2.022996187210083,-0.2602500915527344,-1.7233620882034302
海口东,-0.3499041199684143,0.6381689310073853,0.449491947889328,-0.638174295425415,-0.5819817185401917,1.6980184316635132,2.8487913608551025,1.0660425424575806,1.0409151315689087,0.7225024104118347,2.221315383911133,1.5912513732910156,0.6941251158714294,1.517877459526062,-0.6854954957962036,-1.09969961643219
博鳌,-0.6309333443641663,0.6369571685791016,0.6634746789932251,-0.32452958822250366,-0.6304983496665955,2.1576180458068848,1.8548136949539185,0.8419020771980286,1.1793304681777954,0.5801445245742798,1.929022192955017,0.39353033900260925,-0.4730554521083832,1.8425265550613403,-0.22630050778388977,-1.509840488433838
老莱,-0.8838942050933838,-0.5857817530632019,0.5904000997543335,-0.46336042881011963,0.032980937510728836,0.5001956224441528,1.6211124658584595,1.0380715131759644,-1.2586551904678345,-0.3424448072910309,-0.18582965433597565,0.1714525669813156,0.9285546541213989,2.1228578090667725,0.1736384928226471,-2.736048460006714
伊拉哈,-0.878450334072113,-0.5727537274360657,0.578300416469574,-0.39409297704696655,0.014348805882036686,0.5376202464103699,1.4754176139831543,0.997653067111969,-1.158382773399353,-0.28822654485702515,-0.21054595708847046,0.13114582002162933,0.8751250505447388,1.9042352437973022,0.14842785894870758,-2.4775946140289307
讷河,-1.6517539024353027,-0.8891928195953369,0.3473113179206848,-0.21050412952899933,-0.06931772828102112,0.6831261515617371,1.964815378189087,1.0512138605117798,-1.8125832080841064,-0.4442766606807709,-0.6170985102653503,-0.107221819460392,0.805722713470459,2.3941543102264404,0.39603137969970703,-2.6519415378570557
恒地营,-0.8673729300498962,-0.5574815273284912,0.595201313495636,-0.4284112751483917,0.033653903752565384,0.4981171190738678,1.4963428974151611,1.0300532579421997,-1.1782371997833252,-0.3372252583503723,-0.16130772233009338,0.14776962995529175,0.9361162781715393,1.9915804862976074,0.1669311374425888,-2.616816759109497
九三,-1.0186837911605835,-0.717785656452179,0.716086745262146,-0.28925493359565735,0.1879219114780426,0.8215025663375854,1.8618292808532715,1.1232601404190063,-1.2606720924377441,-0.27269765734672546,-0.05812796205282211,0.2280254364013672,0.8962175846099854,2.478818416595459,0.11347091197967529,-3.264554262161255
大坝,0.49057862162590027,-0.6422109007835388,-0.4355296194553375,-1.8094823360443115,1.3921222686767578,0.3754441440105438,0.03884359821677208,0.17265169322490692,-1.034080147743225,-0.0047310879454016685,1.2505099773406982,1.537829875946045,0.04610501602292061,0.9950541853904724,-1.8061472177505493,-0.8964240550994873
青铜峡,0.6398470997810364,-0.23811611533164978,-0.30138683319091797,-1.9911773204803467,1.82181715965271,0.4567049443721771,0.08210130035877228,0.1586379110813141,-0.8191062808036804,0.1618349403142929,1.5512477159500122,1.7189606428146362,0.10841743648052216,1.1986420154571533,-2.2794106006622314,-0.9584394693374634
黄羊滩,0.46377119421958923,-0.7942638397216797,-0.4690712094306946,-1.7180343866348267,1.3998950719833374,0.47903352975845337,-0.03602813929319382,0.3258260190486908,-1.1729953289031982,-0.08281680941581726,1.2095870971679688,1.525033712387085,-0.018798964098095894,0.9747504591941833,-1.6718965768814087,-1.0241293907165527
乾县,0.9338011741638184,0.8758202791213989,-0.4049466848373413,-3.1336474418640137,-0.6018880009651184,0.37036287784576416,0.9672243595123291,0.6077108383178711,-0.3628332018852234,0.6553596258163452,0.47408950328826904,0.5630119442939758,1.055307149887085,2.2479124069213867,-0.8958520889282227,-0.8808099627494812
永寿,0.8153862953186035,0.5197957158088684,-0.29464390873908997,-3.136284112930298,-0.706338107585907,0.44348374009132385,0.8261328935623169,0.7482232451438904,-0.6419396996498108,0.7361091375350952,0.48563727736473083,0.845023512840271,1.432066559791565,1.878013253211975,-1.0890690088272095,-0.9673863053321838
礼泉,0.9927185773849487,1.258229374885559,-0.5710761547088623,-2.798099994659424,-0.3507976830005646,0.36135557293891907,0.8711240887641907,0.4577523469924927,-0.06722541153430939,0.4515984058380127,0.3526427447795868,0.2453625649213791,0.5497090816497803,2.5205767154693604,-0.6695594787597656,-0.8705183267593384
沟帮子,-1.030327320098877,0.394454687833786,-1.0339887142181396,0.08364156633615494,0.0690808892250061,1.9208799600601196,0.07811837643384933,-1.170947790145874,-1.7846940755844116,-0.7212671041488647,1.3909498453140259,2.2160019874572754,0.579928457736969,0.3604874014854431,-1.5097856521606445,-0.1360865980386734
锦州,-0.17436237633228302,0.5897480845451355,-1.2550280094146729,0.2567424774169922,-0.32644879817962646,2.153134822845459,0.27549344301223755,-1.0792900323867798,-2.099838972091675,-0.5715126395225525,1.1474454402923584,2.4703638553619385,0.655708909034729,0.5361679792404175,-1.6993645429611206,-1.1885634660720825
大虎山,-0.9542475342750549,0.36382803320884705,-1.3817205429077148,-0.1231641173362732,-0.044959474354982376,2.462935209274292,-0.2753680646419525,-1.101996898651123,-2.0242691040039062,-1.0198172330856323,1.512383222579956,2.030012845993042,0.31240037083625793,0.6777992844581604,-1.7123204469680786,-0.09333907067775726
盘锦,-1.277642846107483,0.841920793056488,-0.5729502439498901,0.14074869453907013,0.5983152985572815,1.6214009523391724,0.9778416752815247,-0.7531805634498596,-2.16914701461792,0.08804049342870712,1.5238968133926392,3.052633762359619,1.1848266124725342,0.1963057518005371,-2.674189329147339,-0.10976667702198029
沈阳北,-1.4731496572494507,0.8938231468200684,-1.5657789707183838,0.7454096674919128,-0.22496122121810913,1.3297700881958008,0.5366277694702148,-1.0701812505722046,-2.14587664604187,0.1499963104724884,0.5395488142967224,0.764400839805603,0.717440128326416,0.39501428604125977,-1.21036958694458,-0.34329497814178467
高山子,-0.7061426043510437,0.1658109426498413,-0.8985728025436401,-0.11168637126684189,0.09886070340871811,1.7868893146514893,-0.21049606800079346,-0.7383195757865906,-1.2267833948135376,-0.8530316948890686,1.359602451324463,1.6760342121124268,0.34263181686401367,0.3757038712501526,-1.1667685508728027,-0.20669801533222198
凌海,-0.48050209879875183,0.3328055739402771,-0.988214910030365,-0.0857672467827797,0.04177084565162659,1.8411049842834473,-0.11755137145519257,-0.8658344149589539,-1.3189893960952759,-0.8674726486206055,1.4499884843826294,2.0252528190612793,0.25544267892837524,0.391460657119751,-1.3669753074645996,-0.4747224748134613
温春,-1.1798768043518066,0.030696650967001915,-0.24375247955322266,0.45459312200546265,-0.6606144905090332,1.1804444789886475,0.495589017868042,0.8212326169013977,-1.207236409187317,-1.633668065071106,1.244694709777832,1.1988779306411743,-0.2622469961643219,2.125534772872925,0.02131488546729088,0.45431262254714966
