,0,1,2,3,4,5,6,7
鹤壁,3.2979676723480225,1.1379369497299194,-2.608154535293579,-2.198978900909424,1.9232834577560425,0.4086694121360779,0.21082141995429993,-0.021109703928232193
邯郸,2.830125331878662,1.3171054124832153,-2.9527575969696045,-1.601967453956604,2.5493240356445312,0.4637419283390045,-0.10522159188985825,0.7235132455825806
新郑机场,1.7334188222885132,1.0216723680496216,-0.9943256974220276,-1.6927698850631714,1.42995023727417,0.9351993799209595,-0.07412926107645035,0.26582619547843933
武陟,3.3869903087615967,0.09985217452049255,-1.6296907663345337,-2.4583847522735596,1.3359133005142212,1.198339581489563,-0.2255287766456604,-0.2047664076089859
南阳寨,3.473710536956787,0.11930841952562332,-1.6245460510253906,-2.5117483139038086,1.4148907661437988,1.2638856172561646,-0.31880801916122437,-0.14826174080371857
黄河景区,3.5185351371765137,0.014578331261873245,-1.6905208826065063,-2.4754409790039062,1.222087025642395,1.1927701234817505,-0.33088210225105286,-0.1990223079919815
徐州,1.9748685359954834,0.33150514960289,-2.4127752780914307,-1.5262857675552368,0.30948150157928467,0.835959255695343,-0.7611722350120544,1.5723901987075806
石家庄,1.2841559648513794,0.8868199586868286,-1.6485991477966309,-0.958720326423645,2.041675567626953,-0.20810151100158691,0.13424940407276154,-0.04903630167245865
武昌,1.1432580947875977,1.1306368112564087,-1.154140591621399,-2.8836779594421387,1.2882367372512817,0.08874659240245819,-0.20751561224460602,-1.7647517919540405
信阳,1.6380486488342285,1.0147476196289062,-2.9548449516296387,-2.9376254081726074,0.8977335691452026,1.2792723178863525,-1.2445216178894043,-1.7459516525268555
西安,1.8250300884246826,1.3667653799057007,-1.6754450798034668,-0.13835927844047546,1.287325382232666,1.2821083068847656,-1.229280948638916,-0.6084347367286682
北京西,1.200689435005188,0.49317872524261475,-1.8941638469696045,-0.6378218531608582,2.315178155899048,-0.26325398683547974,-0.2665507197380066,0.24749132990837097
汉口,0.6533424258232117,1.1896151304244995,-1.9268920421600342,-2.4589755535125732,2.3388233184814453,0.7073633074760437,-0.7509942650794983,-1.052563190460205
孝感,1.435253620147705,0.7946652770042419,-2.4820632934570312,-2.2855782508850098,1.962624430656433,0.19000691175460815,-0.13558006286621094,-0.8795465230941772
修武西,3.537759780883789,0.10129493474960327,-1.6752991676330566,-2.48606538772583,1.361350178718567,1.227320671081543,-0.2192753702402115,-0.17367343604564667
宁陵县,2.2012147903442383,0.7060343623161316,-2.2148420810699463,-2.5857012271881104,1.0302289724349976,1.821759819984436,-0.9114834666252136,0.6836255192756653
渭南,2.705585241317749,1.6323115825653076,-2.5613999366760254,-0.1673736721277237,1.1470787525177002,0.6195471286773682,-0.6660322546958923,-0.7787230014801025
清水北,1.580660343170166,0.11950347572565079,-0.04774826020002365,-1.8862981796264648,-1.271069884300232,1.010465383529663,-3.181649684906006,-1.159324049949646
高台南,1.8508312702178955,-0.006889067590236664,-0.15370158851146698,-1.9429917335510254,-1.2496263980865479,1.2010552883148193,-3.2605278491973877,-1.3298884630203247
嘉峪关南,1.411590576171875,0.7515174150466919,0.0931137353181839,-2.336181163787842,-1.5972849130630493,1.3623616695404053,-4.094958305358887,-0.6895362734794617
酒泉南,1.8738609552383423,0.1493675708770752,-0.1642041951417923,-2.2267377376556396,-1.3799299001693726,1.2423386573791504,-3.6478891372680664,-1.3465509414672852
邹城,2.2373178005218506,0.16053631901741028,-2.087916612625122,-1.4661006927490234,0.3782746195793152,1.1762669086456299,-1.6929502487182617,2.4294638633728027
枣庄西,2.4743220806121826,0.12027152627706528,-2.1231303215026855,-1.635175108909607,0.3077675402164459,1.3711578845977783,-2.0211451053619385,2.780153751373291
兖州,2.149932622909546,0.0624217614531517,-2.2704098224639893,-2.184152841567993,0.8172839283943176,1.412984848022461,-2.4043779373168945,3.5117623805999756
滕州,2.2872650623321533,0.06099090725183487,-2.2933781147003174,-1.3814376592636108,0.4341450035572052,1.1361303329467773,-1.7485560178756714,2.4257776737213135
泰山,2.4349353313446045,0.6917482614517212,-2.609088659286499,-1.285413384437561,1.0464133024215698,0.8176687955856323,-2.0325264930725098,3.49739146232605
李家,1.0867401361465454,0.25557154417037964,-0.00792478583753109,-0.037700358778238297,-0.5181793570518494,-3.594343423843384,-3.147413969039917,-0.05671503022313118
赵光,1.120679259300232,0.10581765323877335,-0.023625772446393967,0.057029180228710175,-0.47794702649116516,-3.4133589267730713,-3.1459524631500244,-0.074335977435112
通北,1.4706287384033203,0.02939540706574917,-0.1486268788576126,-0.008092052303254604,-0.6970426440238953,-4.2037458419799805,-3.9333548545837402,-0.02260713465511799
海北,1.2259577512741089,0.06329771131277084,-0.062333572655916214,-0.04140729829668999,-0.6356679201126099,-3.5494678020477295,-3.27028489112854,-0.019474200904369354
文昌,0.5187581777572632,2.2440946102142334,1.3881603479385376,-0.5659431219100952,0.6295681595802307,-0.43209952116012573,-3.655752182006836,-1.3967634439468384
琼海,0.45142731070518494,2.516964912414551,1.4366979598999023,-0.6067129373550415,0.763995349407196,-0.3987307548522949,-4.035153388977051,-1.4809798002243042
美兰,0.5492938756942749,2.093484878540039,1.322352409362793,-0.5530500411987305,0.5439769625663757,-0.4009740352630615,-3.4866623878479004,-1.368964672088623
万宁,0.2678528428077698,2.922506332397461,1.2288484573364258,-0.47293415665626526,0.9885672330856323,-0.5577617883682251,-4.322380542755127,-1.079282522201538
海口东,1.0035362243652344,1.8509248495101929,2.2032382488250732,-1.2560333013534546,0.6020692586898804,-0.7384665608406067,-3.464458703994751,-1.9871151447296143
博鳌,0.2920963168144226,2.540205478668213,1.1219326257705688,-0.38746020197868347,0.799284040927887,-0.4456161856651306,-3.898352861404419,-0.9940961599349976
老莱,-0.6688748002052307,-0.6072842478752136,-0.8516916632652283,-2.6222832202911377,0.46826669573783875,-0.24766364693641663,-3.7085018157958984,-0.9028632044792175
伊拉哈,-0.6170133948326111,-0.5247403383255005,-0.7652318477630615,-2.365987777709961,0.48963212966918945,-0.21755768358707428,-3.3473567962646484,-0.7377281188964844
讷河,-0.9432957768440247,-0.958585798740387,-1.1358919143676758,-2.795224666595459,0.9406995177268982,-0.2585051357746124,-4.974923133850098,-0.14132633805274963
恒地营,-0.6621227264404297,-0.5039089918136597,-0.8191491365432739,-2.518049716949463,0.46812212467193604,-0.20647281408309937,-3.4672770500183105,-0.8337972164154053
九三,-0.7151020169258118,-0.6691720485687256,-1.216808795928955,-3.3161749839782715,0.6795217990875244,-0.19469937682151794,-4.203131675720215,-1.1159412860870361
大坝,0.07484608143568039,0.4508385956287384,-0.10954734683036804,-0.5097228288650513,1.5064195394515991,0.5610715746879578,-3.57438063621521,-1.2355786561965942
青铜峡,0.27094265818595886,0.4507956802845001,-0.6258110404014587,-0.4070653021335602,1.8143112659454346,0.9898316264152527,-4.2818779945373535,-1.231886386871338
黄羊滩,0.16214701533317566,0.37651342153549194,0.01228046789765358,-0.5704991817474365,1.655129313468933,0.46911442279815674,-3.455864906311035,-1.432856798171997
乾县,1.9728991985321045,3.260998010635376,0.05836285278201103,0.5614438056945801,0.34216371178627014,0.4421459138393402,-3.093762159347534,-0.5504756569862366
永寿,2.0373730659484863,3.315376043319702,0.6200973391532898,0.4161827564239502,0.06886547803878784,-0.1859891265630722,-3.125009059906006,-0.4949992597103119
礼泉,1.7692936658859253,3.121342897415161,-0.3852059543132782,0.4904835820198059,0.6273553371429443,0.8506898880004883,-2.8562326431274414,-0.4622340202331543
沟帮子,3.4083733558654785,-0.9740768074989319,-0.6625949144363403,0.13169920444488525,1.85776948928833,-2.113487958908081,-1.1384505033493042,1.4486825466156006
锦州,3.5643093585968018,-1.6023519039154053,-1.1324998140335083,-0.7747948169708252,2.2466211318969727,-3.1565494537353516,-1.080784797668457,1.7413744926452637
大虎山,3.6385273933410645,-1.1267942190170288,-0.3506714403629303,0.07427209615707397,2.3212380409240723,-2.355926036834717,-1.485276222229004,1.991442322731018
盘锦,4.848155975341797,-1.1766866445541382,-1.9010359048843384,-0.16413742303848267,1.1824506521224976,-2.537999391555786,-1.02950119972229,1.1341344118118286
沈阳北,2.4845404624938965,-1.2747290134429932,-0.862274706363678,-0.3724670708179474,0.8875283598899841,-0.6623923778533936,-1.0722485780715942,1.5949639081954956
高山子,2.5695278644561768,-0.6089794635772705,-0.10626844316720963,0.20719708502292633,1.5649489164352417,-1.680342197418213,-0.9555115699768066,1.1063896417617798
凌海,2.737091541290283,-0.7844886183738708,-0.3646157383918762,-0.01223256066441536,1.7836827039718628,-2.111239194869995,-0.9124348163604736,1.124993085861206
温春,-0.014774997718632221,-0.44454720616340637,-1.8282049894332886,-0.1726023554801941,1.0842605829238892,-2.2274820804595947,-2.7144768238067627,-0.5481618046760559
宁安,-0.20015783607959747,-0.5700733065605164,-2.0723230838775635,-0.5493596196174622,1.5558375120162964,-2.884645700454712,-3.4118659496307373,-0.8845645189285278
牡丹江,0.6612839698791504,-1.3388583660125732,-3.1725823879241943,-0.09810411930084229,1.0213018655776978,-3.140594244003296,-4.114759922027588,-0.2847655713558197
武穴,0.17295096814632416,1.4851481914520264,-0.9428725838661194,-3.435124635696411,-0.40692025423049927,-0.18269792199134827,-1.6705585718154907,-1.48151695728302
九江,0.11029651761054993,2.273982524871826,-1.2501049041748047,-2.8408989906311035,0.0621003657579422,0.33540424704551697,-1.6021130084991455,-1.2748099565505981
蕲春,0.19457410275936127,1.523134708404541,-1.6274833679199219,-3.635817289352417,0.021605875343084335,0.21690522134304047,-1.2732429504394531,-0.806391716003418
南昌,0.6796707510948181,2.308288335800171,-0.5821077227592468,-3.0036535263061523,0.2823950946331024,-0.07512718439102173,-0.927815318107605,-1.6840205192565918
赣州,0.4199747145175934,0.8433511257171631,-0.3206503391265869,-3.6668343544006348,-0.59770667552948,-0.8227099776268005,-1.1656041145324707,-1.3168563842773438
孔垄,-0.1677170991897583,1.2401459217071533,-0.76997309923172,-2.437084436416626,-0.2991587519645691,-0.09272373467683792,-1.8157947063446045,-1.227146029472351
浠水,0.12438081204891205,1.5216197967529297,-1.5354729890823364,-3.5273337364196777,0.017229724675416946,0.1858225017786026,-1.7147539854049683,-1.3320441246032715
石门子,-0.12025217711925507,0.11376027762889862,-2.78413987159729,-2.7661006450653076,-0.191529780626297,0.41574251651763916,-3.4868249893188477,1.3563380241394043
忠工屯,-0.28851109743118286,0.024482566863298416,-2.7195630073547363,-2.647855758666992,-0.26130226254463196,-0.3314107358455658,-3.124001979827881,1.4801175594329834
新绰源,0.06138461083173752,0.10320301353931427,-2.6731340885162354,-2.692248582839966,0.10167056322097778,1.0311424732208252,-3.696028232574463,1.2040846347808838
虎林,1.4102081060409546,0.30040857195854187,-3.8597099781036377,-0.30345723032951355,0.2233937531709671,-1.4139564037322998,-2.754822015762329,-1.8270463943481445
迎春,1.3250895738601685,0.26642000675201416,-2.8784942626953125,-0.2595880329608917,-0.05206146836280823,-0.9138472676277161,-2.250722885131836,-1.7526726722717285
卫星,1.5269031524658203,0.2802380919456482,-3.50138521194458,-0.3451651334762573,-0.02266613580286503,-0.8569179773330688,-2.548145294189453,-1.8661706447601318
鸡西,1.0052543878555298,0.15873980522155762,-4.326772689819336,-0.13782623410224915,0.7843540906906128,-2.776754379272461,-3.2002689838409424,-1.4100908041000366
密山,1.5929330587387085,0.3262265622615814,-4.649435520172119,-0.42448508739471436,0.4175100028514862,-1.5899074077606201,-3.2098958492279053,-1.9373961687088013
杨岗,1.8134363889694214,0.335531085729599,-3.9156692028045654,-0.43451350927352905,-0.0196821391582489,-0.8026814460754395,-2.8745200634002686,-2.0195236206054688
千河,1.3438833951950073,3.023327589035034,-0.9697147011756897,0.06372832506895065,0.9509118795394897,0.9410465955734253,-2.2717559337615967,-0.16330894827842712
千阳,1.2744237184524536,3.059619426727295,-0.9632478356361389,0.13055266439914703,0.8853932023048401,0.8698863387107849,-2.377668619155884,-0.3342365026473999
宝鸡,2.567875385284424,3.995582342147827,-1.6621445417404175,-0.43701401352882385,1.4875112771987915,2.270411968231201,-2.9702210426330566,-0.20071391761302948
宜宾西,1.7687232494354248,2.0242602825164795,0.035462845116853714,-0.8067861795425415,2.7181503772735596,-3.0648810863494873,-0.767167329788208,2.298422336578369
兴文,1.4406768083572388,1.3549060821533203,-0.22596924006938934,-0.8984282612800598,2.253613233566284,-3.2994728088378906,-0.7541829347610474,2.041259527206421
眉山东,2.0094807147979736,1.927026391029358,0.11612579226493835,-0.28668949007987976,2.890960693359375,-3.049447774887085,-1.1247873306274414,2.430616617202759
乐山,1.931581735610962,1.8179560899734497,0.03899706155061722,-0.24581347405910492,2.912977933883667,-3.16037917137146,-1.2021080255508423,2.399411678314209
大方,1.253762125968933,1.6011335849761963,-0.29297664761543274,-1.2197186946868896,1.538564682006836,-2.8181185722351074,-0.3376181125640869,1.7162939310073853
长宁,1.0651264190673828,1.0750776529312134,-0.11599011719226837,-0.6145741939544678,1.4654605388641357,-2.3248448371887207,-0.5353295207023621,1.5256142616271973
泥溪,1.150366187095642,1.0021616220474243,0.02811594121158123,-0.30159297585487366,1.960456132888794,-2.4493446350097656,-0.9030815958976746,1.660680890083313
青神,1.5913838148117065,1.5527071952819824,0.12402965873479843,-0.08084806054830551,2.562089681625366,-2.66215181350708,-1.1835522651672363,1.9983816146850586
贵阳东,1.6782734394073486,3.3040168285369873,-0.15010260045528412,-2.5873801708221436,1.9141921997070312,-3.364994525909424,-0.24306203424930573,1.972504734992981
犍为,1.4753437042236328,1.1199004650115967,-0.033932026475667953,-0.3741581439971924,2.3854401111602783,-2.9439728260040283,-1.1189298629760742,1.9796262979507446
彭山北,1.4952119588851929,1.6227022409439087,0.07319573312997818,-0.006567952688783407,2.575713634490967,-2.5412001609802246,-1.2079203128814697,1.8996667861938477
新津南,1.2608298063278198,1.4873920679092407,0.09437066316604614,-0.011931625194847584,2.1036527156829834,-2.101529836654663,-1.002166509628296,1.6314525604248047
毕节,1.9290224313735962,1.8339896202087402,-0.1931772381067276,-1.4006712436676025,2.0126523971557617,-3.5155889987945557,-0.3879144489765167,2.37854266166687
成都东,1.3735322952270508,2.294888973236084,0.13267289102077484,0.4565851390361786,2.080461263656616,-1.355187177658081,-1.0744136571884155,1.2265087366104126
松江南,2.4409139156341553,2.849395275115967,-1.9995838403701782,-0.7492614984512329,-1.2532680034637451,-1.6113704442977905,-1.0765596628189087,-0.6704313158988953
嘉兴南,2.484792709350586,2.9007277488708496,-2.161360263824463,-0.8871373534202576,-1.2698053121566772,-1.413913369178772,-1.203203797340393,-0.8440896272659302
余杭,2.248354196548462,2.7252695560455322,-2.06337571144104,-0.8024063110351562,-1.1867953538894653,-1.2659687995910645,-1.1195526123046875,-0.8948038816452026
上海虹桥,2.2277979850769043,3.3653247356414795,-2.940904140472412,-0.279763400554657,-0.48876282572746277,-1.5801441669464111,-1.199689269065857,-0.08440151065587997
嘉善南,2.5108487606048584,2.8016912937164307,-2.1049137115478516,-0.4822465777397156,-1.182771921157837,-1.7556347846984863,-1.1703194379806519,-0.5387578010559082
桐乡,2.2861368656158447,2.8897080421447754,-2.1416690349578857,-0.8538693189620972,-1.236474871635437,-1.3161325454711914,-1.1923789978027344,-0.8377476930618286
杭州东,1.5964739322662354,2.002591609954834,-1.274743914604187,-1.4932186603546143,-0.997665286064148,-0.8106256723403931,-0.41544872522354126,-0.9144234657287598
金山北,2.237908363342285,2.731684446334839,-1.8399956226348877,-0.6918078064918518,-1.1428873538970947,-1.6291342973709106,-1.0103302001953125,-0.7053548693656921
海宁西,2.38051176071167,3.0068933963775635,-1.977784276008606,-0.6886501908302307,-1.1027859449386597,-1.7126168012619019,-1.1628261804580688,-0.6591920852661133
窑上,1.200085997581482,-1.1253106594085693,-0.5112212300300598,-2.8867366313934326,2.826232671737671,-0.4888002276420593,-0.9326024055480957,-0.026679687201976776
滦平,1.6505358219146729,-1.6075994968414307,-1.1580764055252075,-3.8168044090270996,3.5785813331604004,-1.1071463823318481,-1.011426329612732,0.06651979684829712
张百湾,1.369329810142517,-1.2070567607879639,-0.5890859365463257,-3.3749966621398926,3.248983144760132,-0.42383602261543274,-1.104405403137207,0.05759299546480179
隆安东,2.3664467334747314,1.3805357217788696,1.0675801038742065,-2.2893002033233643,-2.022554397583008,-2.4825708866119385,-2.1036808490753174,0.8184900283813477
南宁西,2.1252543926239014,1.2960656881332397,1.1734297275543213,-2.001138687133789,-1.8798240423202515,-2.085869550704956,-2.0336530208587646,0.6263242959976196
南宁,3.2870333194732666,1.505086064338684,2.010382652282715,-2.989130973815918,-1.6380187273025513,-2.8226184844970703,-1.7807059288024902,0.21862368285655975
田东北,2.3390932083129883,1.381234884262085,1.0892565250396729,-2.244610548019409,-2.032392978668213,-2.374799966812134,-2.0228681564331055,0.7437192797660828
平果,2.504271984100342,1.4728529453277588,1.2074335813522339,-2.3546504974365234,-2.2081263065338135,-2.5607171058654785,-2.349778652191162,0.9152764678001404
百色,2.613802433013916,1.3177052736282349,0.39312171936035156,-2.952314615249634,-2.322927236557007,-3.2448556423187256,-1.8323795795440674,1.142449975013733
田阳,2.2381200790405273,1.2936383485794067,1.0037097930908203,-2.210099458694458,-1.9210102558135986,-2.3761274814605713,-1.956084966659546,0.8282393217086792
扎罗木得,0.16328215599060059,0.19879108667373657,-1.4830807447433472,0.568379282951355,2.300361156463623,-1.4885860681533813,-3.3181049823760986,1.5352834463119507
大雁,-0.2285757213830948,-0.1067388653755188,-1.685329794883728,0.014055948704481125,1.926064372062683,-1.228943943977356,-3.2230098247528076,1.649461269378662
哈克,0.30131804943084717,0.22172799706459045,-1.24478018283844,0.6937474012374878,2.1655728816986084,-1.4612168073654175,-3.002121925354004,1.259995460510254
海拉尔,0.16457293927669525,-0.3072780966758728,-1.8548190593719482,0.46531742811203003,3.0522947311401367,-1.8730865716934204,-4.142042636871338,2.141752243041992
绩溪县,1.177094578742981,1.4390283823013306,-1.9442105293273926,-2.476618766784668,-1.5763829946517944,0.4197475016117096,-2.2511696815490723,-1.2952423095703125
黄山,0.7878403663635254,1.4787492752075195,-0.951934814453125,-2.399597644805908,-1.0927473306655884,0.6654489040374756,-2.2173545360565186,-1.3308690786361694
宣城,1.7729624509811401,2.5786309242248535,-2.96586012840271,-2.5893986225128174,-1.4045090675354004,0.5004077553749084,-1.7855136394500732,-0.8568816781044006
宁国,1.1263500452041626,1.1714591979980469,-1.8058408498764038,-1.8264130353927612,-1.3377506732940674,0.30368104577064514,-1.6077898740768433,-0.8554551601409912
歙县,0.6734697818756104,1.041465163230896,-1.4077072143554688,-2.0753586292266846,-1.1369479894638062,0.31843581795692444,-2.066009759902954,-1.2337501049041748
里木店,1.0684764385223389,-2.250434637069702,-1.9253839254379272,-1.9284759759902954,0.33261746168136597,-1.0153888463974,-2.5236265659332275,-0.21011672914028168
对青山,0.9451172947883606,-1.8588248491287231,-1.6394578218460083,-1.5358355045318604,0.12459666281938553,-1.0211644172668457,-2.1400413513183594,-0.3017098307609558
万乐,1.0849255323410034,-2.17539119720459,-1.7771340608596802,-1.4479352235794067,0.2392406463623047,-1.3871173858642578,-2.434692859649658,-0.060584548860788345
肇东,1.0930180549621582,-2.7392337322235107,-2.397458553314209,-2.0780296325683594,1.0514791011810303,-1.141037940979004,-3.3877487182617188,0.7084980010986328
商洛,2.943335771560669,0.9730526208877563,-2.0480997562408447,-1.306649923324585,0.10700059682130814,1.935688853263855,-2.089184522628784,-1.5937389135360718
丹凤,2.297287702560425,0.889634907245636,-1.787189245223999,-0.9280567765235901,0.07279229909181595,1.6279300451278687,-1.9363254308700562,-1.3326199054718018
渭南西,2.6722755432128906,1.2881897687911987,-2.042208194732666,-0.9725334048271179,0.6735660433769226,1.9779118299484253,-2.0494604110717773,-1.545102596282959
商南,2.7439351081848145,1.3217613697052002,-2.3389313220977783,-1.1568617820739746,0.6499438881874084,2.149984121322632,-2.2905325889587402,-1.6979023218154907
砚川,2.324188232421875,0.8490937948226929,-1.65240478515625,-0.8830630779266357,0.12374165654182434,1.5806794166564941,-1.7877415418624878,-1.2413371801376343
湘潭,1.4293546676635742,2.417262554168701,1.0720579624176025,-2.98693585395813,1.1682865619659424,0.8649989366531372,-0.9224607944488525,-0.2987941801548004
娄底,1.6523269414901733,2.246022939682007,1.3562175035476685,-3.662388324737549,1.713526725769043,0.8245707154273987,-0.9879831671714783,0.44636932015419006
上饶,1.8636120557785034,3.0701074600219727,0.12669026851654053,-2.1980631351470947,-0.15584589540958405,0.17785437405109406,-0.7446566224098206,-1.0855376720428467
醴陵,1.000043272972107,2.345937728881836,0.8306090235710144,-3.1408257484436035,0.5643332004547119,0.519453763961792,-1.111633539199829,-0.07566443085670471
鹰潭,0.7010948061943054,1.5800825357437134,0.25316759943962097,-1.820373296737671,0.04795458912849426,0.3124253749847412,-0.7521901726722717,-0.636943519115448
株洲,1.5988073348999023,2.181713342666626,0.7021535038948059,-3.4045419692993164,0.4822779893875122,0.2002851963043213,-0.4246337115764618,-0.7208492159843445
湘乡,1.1987282037734985,1.9510987997055054,1.039650797843933,-2.6801795959472656,0.8975809812545776,0.6969274282455444,-0.9754325747489929,-0.09545095264911652
萍乡,1.7370569705963135,2.610229015350342,0.6537675261497498,-3.2479097843170166,0.684012770652771,0.6077808141708374,-0.6232602000236511,-0.5048291087150574
长沙,1.5414371490478516,1.1894017457962036,0.9750718474388123,-3.9521944522857666,1.3736608028411865,0.6697371006011963,-0.9368025660514832,-1.0898048877716064
怀化,1.6538655757904053,2.132873773574829,1.1748156547546387,-3.223507881164551,0.34663131833076477,0.33865275979042053,-0.8230180144309998,0.874381422996521
衡阳,0.7492338418960571,2.401278495788574,0.912276566028595,-4.2706074714660645,1.1056705713272095,-0.5857653617858887,-0.7800328731536865,-0.14687030017375946
衡山,1.1028505563735962,1.7425740957260132,0.9247085452079773,-3.137453556060791,0.8722043037414551,0.42564353346824646,-0.9289305210113525,-0.3895609676837921
进贤,0.9045981168746948,3.1686768531799316,0.39159509539604187,-3.231750726699829,0.31463688611984253,0.40335169434547424,-1.5131809711456299,-1.1291630268096924
板塘,1.4390133619308472,1.208375334739685,1.3745107650756836,-3.1974306106567383,2.6054954528808594,1.1815813779830933,-1.6768333911895752,-0.6523397564888
