,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
邹平,0.6284785270690918,-0.02720446139574051,-0.32966965436935425,-0.1317369043827057,-0.515098512172699,-0.32531076669692993,-0.33231258392333984,-0.06618161499500275,-0.8086462616920471,0.7862839698791504,-0.7154409289360046,0.03464542329311371,0.32230329513549805,0.41429784893989563,-0.06549182534217834,0.5856417417526245,-0.5379863977432251,-0.05253804102540016,0.9039933085441589,0.046300794929265976,0.019309023395180702,0.23899047076702118,0.529715359210968,-0.10599347203969955,-0.9946897625923157,-0.5144617557525635,0.08586703985929489,0.5069500207901001,0.48416659235954285,0.7855595350265503,0.231399804353714,-0.4984353482723236,-0.3276119828224182,-0.13434433937072754,-0.5379496812820435,-0.5796903967857361,0.3648773431777954,-0.48559510707855225,-0.9493852853775024,-0.4271586239337921,0.1657411903142929,0.3603442311286926,-0.6701165437698364,0.24421089887619019,0.10234128683805466,-0.1902671456336975,0.0577801913022995,0.010200213640928268,-0.12035948038101196,-0.4887023866176605,-0.4421335458755493,0.22674322128295898,-1.0210700035095215,0.5780133605003357,-0.14347615838050842,0.21303533017635345,-0.19603149592876434,0.09569675475358963,-0.2675507962703705,-0.6574444770812988,-0.4711724817752838,-0.056745678186416626,0.19595691561698914,-0.7795077562332153
成都西,0.34445491433143616,0.3209938108921051,-0.03133346140384674,-0.1666184365749359,-1.0134975910186768,-0.4145623445510864,-0.7612487077713013,0.06743118166923523,0.11397718638181686,0.3431054651737213,-1.0278589725494385,-0.5418680906295776,-0.2052558958530426,0.8041319251060486,-1.3873810768127441,0.09315009415149689,-0.6062408089637756,0.4725745916366577,0.21575182676315308,0.0647369921207428,0.3035027086734772,-0.22547636926174164,-0.6059468984603882,-0.0067127724178135395,-0.3893006443977356,-0.4259836673736572,-0.021301286295056343,0.5878677368164062,-0.052597153931856155,1.1594226360321045,0.5342413783073425,0.0904964730143547,-0.6192523241043091,0.11868482083082199,-0.9111064076423645,0.34937044978141785,-0.7539082765579224,-0.7607192397117615,0.013412960804998875,-0.24255713820457458,0.6906014084815979,-0.4103119373321533,-0.5417507886886597,-0.8896114826202393,0.2896553874015808,-0.7259121537208557,-0.5718823075294495,0.4753945469856262,0.37468668818473816,-0.6430744528770447,-1.0371097326278687,0.12420797348022461,0.2792614698410034,0.4856211245059967,0.48254477977752686,0.3509269654750824,-0.0885746106505394,0.6076678037643433,-0.6758109331130981,0.32463815808296204,-0.3674573004245758,-0.5075711607933044,-0.19404730200767517,-0.26870331168174744
庆安,1.015207290649414,0.2113240361213684,-0.6359289288520813,0.16091495752334595,-0.9041210412979126,-0.2502882182598114,0.16029047966003418,0.12074602395296097,-0.20096150040626526,1.1516777276992798,0.08370505273342133,-0.15700213611125946,-0.18573474884033203,0.07327815890312195,-0.21226152777671814,1.1961731910705566,-1.2654166221618652,-0.12971340119838715,0.11271264404058456,-0.3922711908817291,-0.9084147810935974,-0.18399563431739807,0.04895513504743576,-0.2690463066101074,-1.0275819301605225,-0.6976346969604492,0.14244674146175385,0.862042248249054,0.2810748517513275,0.35460737347602844,0.3854788541793823,-0.45456552505493164,-0.6556224822998047,0.08161778002977371,-0.17329390347003937,-0.22374211251735687,-0.1366100162267685,-0.18010005354881287,-0.51573246717453,-0.013822783716022968,0.6262016296386719,0.33667120337486267,-1.1650755405426025,0.05507046356797218,-0.03252417966723442,-0.3666781485080719,-0.046093378216028214,-0.5743366479873657,0.331356018781662,-0.759246289730072,-1.6372199058532715,0.5666106939315796,-0.5848592519760132,0.9057288765907288,-0.3837909996509552,0.5746666193008423,-0.5723443031311035,0.3318657875061035,-1.3254269361495972,-0.20141099393367767,-0.16831074655056,-0.6896647810935974,-0.4654500186443329,-0.4898601472377777
东升,0.4079235792160034,-0.1924864649772644,-0.027296677231788635,-0.07708453387022018,0.2575127184391022,-0.10935787856578827,-0.03281037136912346,0.16139958798885345,-0.14430995285511017,-0.10423080623149872,-0.3747636675834656,0.1369689404964447,0.10326768457889557,-0.13621659576892853,-0.3157508969306946,0.31066226959228516,-0.3350403904914856,0.10128360986709595,0.0763324499130249,-0.04229344427585602,-0.022633681073784828,-0.0901946946978569,-0.052398595958948135,-0.02182987704873085,-0.06612265855073929,0.030776409432291985,0.15876822173595428,0.13058364391326904,-0.0002630685630720109,0.13416725397109985,-0.06052146852016449,0.1881943941116333,-0.14150072634220123,-0.2772279679775238,-0.22782936692237854,0.23789630830287933,-0.02755771391093731,0.04464771971106529,-0.14695806801319122,-0.12386853992938995,0.09251676499843597,-0.09852218627929688,0.13284365832805634,-0.07793912291526794,0.1036389023065567,-0.16803641617298126,-0.05056159943342209,0.12250923365354538,-0.20262397825717926,-0.31056857109069824,-0.12460310012102127,-0.08952881395816803,-0.05346401408314705,0.30505046248435974,-0.07432051002979279,0.1940646916627884,-0.23404230177402496,0.23085804283618927,-0.0640469640493393,-0.11089015007019043,-0.20976433157920837,-0.11082359403371811,-0.07607602328062057,-0.11710327863693237
惠农,0.4862879514694214,-0.6414535045623779,-0.2503190040588379,-0.002180597512051463,0.32635819911956787,-0.14714664220809937,-0.05355629324913025,0.8229411244392395,0.04240398108959198,0.01817128248512745,-0.687973141670227,0.1958949863910675,0.07580415159463882,0.7768123149871826,-0.6382350325584412,0.04683289676904678,-1.2959383726119995,0.8049306273460388,0.40188127756118774,0.6176959872245789,-0.17752312123775482,-0.5326112508773804,0.38317984342575073,0.34608718752861023,-1.1988699436187744,-0.8230636715888977,0.6086949706077576,1.237379550933838,-0.45896339416503906,0.4685627222061157,-0.42064210772514343,-0.5844205021858215,-0.17313390970230103,-0.3923165798187256,-0.8449788689613342,0.7558940649032593,-0.6327455043792725,-0.21500298380851746,-1.1421728134155273,0.3053830564022064,0.6309366822242737,0.3604697287082672,-0.08521656692028046,-0.9981738328933716,0.037530798465013504,0.050592318177223206,0.5925481915473938,0.38590994477272034,-0.2887425124645233,0.23913908004760742,-1.008040428161621,0.4905552864074707,0.06569211184978485,0.19950895011425018,-0.3710874319076538,0.5071726441383362,-0.578855574131012,-0.3548820912837982,-0.31931832432746887,-0.7452968955039978,0.15809105336666107,-0.10245174169540405,0.19076867401599884,-0.6039136052131653
扶余北,0.3450240194797516,-0.26167577505111694,-0.20390468835830688,-0.9549943208694458,-0.4423907995223999,-0.13392801582813263,-0.205715611577034,-0.23521281778812408,0.29804491996765137,0.6866838335990906,-0.17065861821174622,0.09134437888860703,-0.5534774661064148,-0.2946048974990845,-0.5861492156982422,1.1392357349395752,-1.035914421081543,0.09657827019691467,-0.1924567073583603,0.08725681900978088,-0.24946632981300354,-0.2564089298248291,0.2799240052700043,0.5831650495529175,-0.6766675114631653,-0.7877334952354431,0.5718772411346436,0.9205927848815918,1.1364054679870605,0.6303577423095703,-0.3992590010166168,-0.26685237884521484,-0.9494959712028503,0.10389312356710434,0.024699604138731956,0.510565996170044,0.47169938683509827,-0.2623007893562317,-0.5059716701507568,-0.6281836032867432,0.23249401152133942,0.04173165187239647,-1.1522977352142334,0.6379693150520325,0.05372020602226257,-0.9873752593994141,-0.13848181068897247,-0.142483651638031,0.5496767163276672,-0.6681809425354004,-0.5779445767402649,-0.19383634626865387,-0.35624849796295166,-0.2551359534263611,0.276346355676651,0.6684791445732117,-0.3019278049468994,0.30614763498306274,-0.879092812538147,0.0008552823564969003,-0.4299889802932739,-0.6107492446899414,-0.37645041942596436,-0.24617576599121094
通安驿,1.15984046459198,-0.20078937709331512,0.3265942633152008,0.4482450485229492,-0.08416368812322617,-0.30590158700942993,0.17144519090652466,0.6291923522949219,-0.38566359877586365,0.34705474972724915,-1.3202781677246094,-0.3296133875846863,-0.4846082329750061,0.12554249167442322,0.15089774131774902,-0.3140566647052765,-0.5543469190597534,-0.3376944363117218,0.6137509942054749,-0.5725303888320923,0.42455199360847473,-0.425051212310791,-0.7483123540878296,0.15269796550273895,-0.015249622985720634,-0.10285493731498718,1.123340368270874,0.6742250323295593,-0.17044296860694885,0.8540309071540833,-0.3420955240726471,0.40617823600769043,0.020786043256521225,-0.07592248916625977,-0.9364217519760132,0.4690764248371124,0.533530592918396,-0.6891735196113586,-0.8423999547958374,-0.38625138998031616,0.3088415861129761,-0.6130468249320984,-0.2847299575805664,0.42315828800201416,0.34485265612602234,-0.4386727213859558,-0.16231755912303925,0.26815271377563477,-0.026992442086338997,-0.9127980470657349,-0.3358362317085266,0.9598996639251709,-0.43827024102211,0.40534070134162903,0.4363665282726288,0.31332457065582275,-0.887539803981781,-0.04389322176575661,-0.2357696145772934,-0.28715628385543823,-0.7464005947113037,0.4283062517642975,-0.3765076696872711,-0.36261802911758423
四道湾,0.6596909165382385,0.1730431616306305,-0.07256154716014862,-0.5261913537979126,-0.1622881442308426,-0.07275602221488953,-0.23616695404052734,0.43827852606773376,-0.9135671854019165,0.30676329135894775,-0.533426821231842,0.21953116357326508,0.293900728225708,-0.10839659720659256,-0.29477205872535706,1.0647664070129395,-0.6358470916748047,0.3802556097507477,0.1373414844274521,0.36947908997535706,-0.3513030409812927,0.21688784658908844,-0.33068597316741943,0.1364503800868988,-0.37765946984291077,-1.7137465476989746,0.7561945915222168,0.4944345951080322,0.5221785306930542,0.29251500964164734,-0.1663275808095932,0.904448390007019,-0.2261684238910675,-0.32090654969215393,-0.9781269431114197,-0.3761054277420044,-0.487184077501297,-0.1290293037891388,0.34837430715560913,0.18968945741653442,0.767115592956543,0.02109668217599392,0.007749806623905897,-0.4487103223800659,0.5905588269233704,0.09220898151397705,0.33660459518432617,0.6011463403701782,-0.7863720655441284,-1.0991711616516113,-0.7507631182670593,0.7846659421920776,0.18706591427326202,0.3415810763835907,0.12425653636455536,-0.061758581548929214,0.12590880692005157,0.12682828307151794,-0.29120171070098877,-0.2254437804222107,-0.5970772504806519,-0.516356885433197,0.30757275223731995,-0.15872564911842346
下城子,-0.22526293992996216,0.8727468252182007,-0.09615547955036163,-0.4271141290664673,-0.5660651922225952,0.040272485464811325,-0.5648976564407349,0.8341077566146851,-0.48554912209510803,0.34010595083236694,-0.494878351688385,0.4234985411167145,-0.2913185656070709,-0.7045503258705139,-0.7840799689292908,0.6263408660888672,-0.8964449763298035,0.17756474018096924,-0.18146267533302307,-0.4253292977809906,-0.46573472023010254,0.5670722723007202,-0.16983500123023987,-0.6816378235816956,-0.6676338911056519,0.18943366408348083,0.7917233109474182,1.0099599361419678,0.08787417411804199,0.8265601992607117,0.025264427065849304,0.36664018034935,-0.7774966955184937,0.4408870041370392,-0.27752962708473206,0.2782737612724304,-0.6475706100463867,-0.10137736052274704,-0.5816773772239685,-0.26063603162765503,0.610748827457428,-0.34673601388931274,-0.9963443875312805,0.15959163010120392,0.4450274109840393,-0.8382198214530945,0.13391493260860443,0.05134521797299385,-0.3085034489631653,0.03417019173502922,-0.44545090198516846,-0.17838633060455322,0.7215232849121094,-0.24826596677303314,0.4690364599227905,0.4640471041202545,0.28189489245414734,0.27935323119163513,-0.1371503323316574,-0.8992618322372437,-0.47718536853790283,0.23987314105033875,0.06315040588378906,-0.6905843019485474
干溪沟,0.6178812384605408,-0.4793287217617035,-0.6533624529838562,-0.1047668308019638,0.1857232302427292,-0.3902757465839386,-0.4094914197921753,0.5196067690849304,0.3723853826522827,0.7019091248512268,-0.932932436466217,-0.8128260374069214,0.3559941351413727,0.0846346765756607,-0.6283571124076843,-0.1311686486005783,-0.9381120800971985,-0.401500940322876,0.6197044253349304,-0.1323886513710022,0.2253517210483551,0.12043507397174835,-0.5314441919326782,-0.17877428233623505,-0.35744497179985046,-1.2895885705947876,-0.5048893690109253,0.7772766351699829,0.32282623648643494,0.6937946081161499,-0.5634578466415405,0.31233569979667664,0.2180977314710617,0.6069930791854858,-0.7053759694099426,0.22461463510990143,0.041142530739307404,0.10818731784820557,0.10007362067699432,-0.10886160284280777,0.26501166820526123,-0.5589809417724609,-0.5160501003265381,0.42343220114707947,-0.24214348196983337,-0.3296746611595154,0.04610762745141983,0.5141878128051758,0.2418891340494156,-0.42779552936553955,-1.5018203258514404,-0.07932180911302567,-0.3783578872680664,0.4967902600765228,1.016858458518982,-0.09814172238111496,-0.3172740638256073,-0.20031197369098663,0.22637777030467987,-0.04076596722006798,0.03200111910700798,-0.39129239320755005,0.23369751870632172,-0.17077407240867615
