,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
许昌东,-0.5712282061576843,1.2276031970977783,0.7184377312660217,-0.22772838175296783,0.46164247393608093,0.5071197152137756,1.4162423610687256,-1.123458743095398,-0.20829403400421143,-0.4496259093284607,0.3885853588581085,-0.45132580399513245,0.336122989654541,0.8381102085113525,-1.1270147562026978,0.8746078610420227,-1.7298656702041626,-0.9468207955360413,-0.08077497035264969,-0.04197407141327858,-1.312172293663025,-0.3019460439682007,-0.015710104256868362,-1.1244069337844849,0.6802452802658081,-0.3168262243270874,0.18793289363384247,-0.8199580311775208,0.858395516872406,0.4489763081073761,-0.5358578562736511,0.3006365895271301
洛阳龙门,-0.14677250385284424,1.6388617753982544,1.1500564813613892,0.20541322231292725,0.8106772899627686,0.5055188536643982,1.0607789754867554,-1.1835641860961914,-0.09593018144369125,0.5021752119064331,0.44501909613609314,-0.5684449672698975,0.08117031306028366,0.6372317671775818,-0.7708901762962341,0.6237003803253174,-2.259755849838257,-0.67240971326828,-0.0713292732834816,0.17130634188652039,-1.462838888168335,0.5145019888877869,-0.12270618230104446,-0.5750219821929932,0.44887763261795044,-0.4388872981071472,-0.4708946645259857,-0.6616296768188477,0.8193016052246094,0.5866779088973999,0.38306480646133423,0.3576003313064575
漯河西,-0.5431303977966309,1.1909246444702148,1.0026249885559082,-0.3796323537826538,0.2745933532714844,0.5710516571998596,1.5514898300170898,-1.2326542139053345,-0.2779640555381775,-0.46713873744010925,0.36404353380203247,-0.5016940236091614,0.44914913177490234,0.8367086052894592,-1.2137370109558105,1.084352970123291,-1.6932404041290283,-1.154783010482788,0.024999823421239853,-0.21838082373142242,-1.4011874198913574,-0.4006083011627197,0.002207383746281266,-0.8807020783424377,0.6838920712471008,-0.4381411671638489,0.14676311612129211,-0.9065884351730347,0.9418842792510986,0.6140091419219971,-0.6182003021240234,0.11659232527017593
驻马店西,-0.4762474298477173,0.9929990172386169,0.9324997663497925,-0.5955840945243835,0.1783227026462555,0.5430436134338379,1.6584186553955078,-1.2259442806243896,-0.26899755001068115,-0.6786841154098511,0.3007940351963043,-0.568204939365387,0.5769115090370178,0.9840034246444702,-1.1223742961883545,1.1857420206069946,-1.4507040977478027,-1.2859464883804321,0.07667424529790878,-0.31664392352104187,-1.4862254858016968,-0.5146781802177429,-0.12701541185379028,-0.6612961292266846,0.5576276183128357,-0.42648476362228394,0.3047330677509308,-1.0581417083740234,0.8961619138717651,0.7522026896476746,-0.6776323914527893,-0.05813441425561905
西安北,0.9610618948936462,1.2929985523223877,0.8527073860168457,0.5261593461036682,0.7222872972488403,0.3028099834918976,0.891964316368103,-1.2441788911819458,-0.30778440833091736,0.7256004810333252,0.5625658631324768,-0.517693042755127,0.0905056819319725,0.8622031807899475,-0.11472024768590927,0.38596099615097046,-1.2560207843780518,-0.045054882764816284,0.4412570595741272,0.2990724444389343,-1.5281848907470703,1.0421041250228882,0.12751047313213348,-0.07211452722549438,0.5863689184188843,-0.12486002594232559,-0.8349506258964539,-0.4419972002506256,0.6945918798446655,1.341437578201294,0.9893442392349243,-0.22644995152950287
渑池南,-0.11724313348531723,1.436776876449585,0.6300845146179199,0.416067510843277,1.1433411836624146,0.5616047382354736,0.6020385026931763,-0.8157186508178711,-0.2519091069698334,0.0712682381272316,0.6368305087089539,-0.5187661051750183,0.1717275232076645,0.7508617043495178,-0.6149999499320984,0.23196659982204437,-2.1930150985717773,-0.4085357189178467,-0.05648937076330185,0.23663687705993652,-2.031787157058716,0.730892539024353,0.030220111832022667,-0.27345770597457886,0.5876787900924683,0.025178533047437668,-0.6076592206954956,-0.4656952917575836,0.6501648426055908,0.8788197636604309,0.13046926259994507,0.542510986328125
巩义南,-0.32544970512390137,1.2352408170700073,0.5251771211624146,0.19263702630996704,0.6084644198417664,0.4864039123058319,0.5801123976707458,-0.6448087692260742,-0.2504260838031769,-0.11556802690029144,0.5353465676307678,-0.5495635867118835,0.2355528622865677,0.7550480961799622,-0.6376031637191772,0.28055569529533386,-1.673004150390625,-0.5649770498275757,-0.14403928816318512,0.27403104305267334,-1.449974536895752,0.30879491567611694,-0.020988645032048225,-0.5934500694274902,0.5305634140968323,-0.2028409242630005,-0.3111181855201721,-0.40497004985809326,0.5635420680046082,0.44972988963127136,-0.06466173380613327,0.6463217735290527
武汉,-0.07102930545806885,0.5715490579605103,1.4636245965957642,-0.8438906669616699,-0.31777918338775635,0.05715117231011391,1.284919261932373,-1.457005500793457,-0.051352936774492264,-0.19193725287914276,-0.22243952751159668,-1.1493620872497559,0.28483155369758606,0.4880770742893219,-1.020341396331787,1.780516505241394,-0.7589313983917236,-0.9526488184928894,0.47828903794288635,-0.2984856367111206,-1.2425888776779175,-0.3116631805896759,-1.3543285131454468,-0.19054406881332397,0.024904360994696617,-0.7763193845748901,-0.12415692210197449,-0.6433581113815308,0.7356662750244141,1.0925507545471191,-0.10931814461946487,-0.36871498823165894
民权,-0.8510695695877075,1.1996464729309082,0.9616084694862366,1.0102075338363647,0.40003111958503723,-0.1504421830177307,1.5562824010849,-1.5564824342727661,-0.24359548091888428,0.6848033666610718,1.1495301723480225,-0.2299368679523468,0.26558658480644226,0.20279516279697418,-1.3420519828796387,0.8061644434928894,-1.2765809297561646,-0.5915001630783081,-0.7173287868499756,-0.9636502265930176,-1.3517295122146606,0.7134969234466553,0.091460682451725,-1.3306548595428467,0.46148043870925903,0.41977643966674805,-0.6923988461494446,-0.04085683077573776,0.449616402387619,-0.26030927896499634,-1.1653478145599365,0.22523298859596252
洛阳,0.34437984228134155,0.6151232123374939,0.6793909072875977,0.2771918475627899,1.0021636486053467,0.08127094805240631,2.0740621089935303,-2.2328081130981445,0.46636468172073364,1.069477915763855,0.27494335174560547,0.06649301201105118,0.3548836410045624,0.8217460513114929,-0.4666118919849396,1.1636159420013428,-1.3924490213394165,-0.033116236329078674,-0.24654023349285126,-0.70896315574646,-0.7487261295318604,0.33361780643463135,-0.06305710226297379,-0.9174963235855103,0.5027896761894226,0.1866377890110016,0.6371254324913025,-0.8193376064300537,1.1346584558486938,0.22468389570713043,-0.060658447444438934,-0.5370226502418518
开封,-0.6469201445579529,1.217034935951233,1.1025587320327759,0.7211037874221802,0.8015017509460449,0.18668125569820404,1.833820104598999,-1.8848329782485962,0.1901920735836029,0.9186205863952637,0.6798604130744934,-0.4171835780143738,-0.012623491697013378,0.06692612916231155,-1.2529535293579102,1.0974982976913452,-1.529579997062683,-0.6615455150604248,-0.5959879159927368,-0.8889849781990051,-1.1088517904281616,0.6018742322921753,-0.11681380122900009,-1.4347703456878662,0.3988564610481262,-0.06074395403265953,-0.25549399852752686,-0.35893216729164124,0.7856391072273254,0.22801710665225983,-0.7458186745643616,-0.10593680292367935
汝州,-0.18053404986858368,0.31097152829170227,0.4485742747783661,0.4318905174732208,0.938144862651825,0.16596989333629608,1.922421932220459,-1.4755477905273438,1.1186630725860596,0.3885900378227234,-0.0067632463760674,-0.07554887980222702,0.013353157788515091,0.7627729773521423,-0.8446649312973022,0.8280596733093262,-1.5352857112884521,0.25714293122291565,-0.49505388736724854,-1.0169541835784912,-1.1112818717956543,-0.32168418169021606,0.3959100842475891,-0.6287797093391418,0.6802969574928284,0.6100970506668091,0.5033485293388367,-0.7679550647735596,1.1158196926116943,0.14637267589569092,-0.511805534362793,-0.33171984553337097
新乡,-0.6381386518478394,0.764491081237793,0.9615256786346436,0.30464836955070496,0.9903929829597473,0.3434261381626129,2.0597667694091797,-1.6154353618621826,0.3783453106880188,0.02848086878657341,0.2699931561946869,-1.0643110275268555,-0.17532923817634583,-0.012588702142238617,-0.49234744906425476,1.1690179109573364,-1.7664387226104736,0.3146442174911499,-0.30086392164230347,-0.43131065368652344,-1.2542966604232788,0.46922826766967773,-0.37181875109672546,-1.3842849731445312,0.8524035215377808,0.2186296135187149,0.4999249279499054,-0.48810651898384094,0.5365546345710754,0.35597947239875793,-0.13488715887069702,-0.18148131668567657
巩义,-0.2592839002609253,0.6591309309005737,0.5652830004692078,0.1578509509563446,0.8667967915534973,0.19728320837020874,1.741885781288147,-1.6565680503845215,0.5227742791175842,0.3653283715248108,0.24213308095932007,-0.074620321393013,0.14178884029388428,0.7068294882774353,-0.7840884327888489,1.124166488647461,-1.4229350090026855,-0.21505898237228394,-0.3355180025100708,-0.7686880826950073,-1.069858193397522,0.29060599207878113,-0.1488000899553299,-0.8787554502487183,0.5072728395462036,0.20839978754520416,0.5260520577430725,-0.8149693012237549,0.8844360113143921,0.1673750877380371,-0.522504448890686,-0.5173944234848022
许昌,-0.7402276992797852,0.7926942706108093,0.9494197368621826,0.07201286405324936,1.1525790691375732,0.033787623047828674,1.474614143371582,-1.3505817651748657,0.6910586357116699,0.378952294588089,-0.08119958639144897,-0.36408570408821106,-0.771049976348877,0.3989429175853729,-0.6937770247459412,0.696817934513092,-1.3982371091842651,-0.15600912272930145,-0.6836634278297424,-0.3127844035625458,-1.0497318506240845,-0.2659088671207428,0.3270053565502167,-1.1658563613891602,0.055060967803001404,0.24861514568328857,-0.47862619161605835,-0.42384374141693115,1.2137305736541748,0.6548327803611755,-0.37585389614105225,-0.33651962876319885
宝丰,-0.3410739004611969,0.11030904203653336,0.5051907300949097,0.5950947403907776,0.9964948892593384,-0.08535067737102509,2.061628580093384,-1.470425009727478,1.3698638677597046,0.4681573510169983,0.10527633130550385,-0.15787367522716522,-0.1548115611076355,0.7953584790229797,-0.889825701713562,0.7578541040420532,-1.427599310874939,0.4590534567832947,-0.5518302917480469,-1.2469905614852905,-1.0997670888900757,-0.6399895548820496,0.6907919049263,-0.6809918284416199,0.7482867240905762,0.7853399515151978,0.3720596134662628,-0.6637082695960999,1.2177790403366089,0.010598849505186081,-0.5127236247062683,-0.248318150639534
偃师,-0.12391772121191025,0.4854428470134735,0.2640240490436554,0.3024161458015442,0.9657928943634033,0.0690738707780838,1.5780627727508545,-1.294833779335022,0.3992851674556732,0.18097497522830963,0.15988442301750183,0.2842164933681488,0.039962150156497955,0.47634178400039673,-0.5234771370887756,0.9445993304252625,-1.264563798904419,0.10258662700653076,-0.08795267343521118,-0.5966935157775879,-1.1009289026260376,0.2283308506011963,-0.029072703793644905,-0.7327774167060852,0.6509922742843628,0.2626744508743286,0.6029704213142395,-0.6166446208953857,0.6879644393920898,0.11763665825128555,-0.5795184373855591,-0.5321292281150818
漯河,-0.7168293595314026,0.6010302305221558,1.3907791376113892,0.05367900803685188,1.1242053508758545,-0.2151329666376114,1.969031572341919,-1.4598801136016846,1.1438084840774536,0.33055099844932556,-0.04516274854540825,-0.5232939720153809,-0.8727767467498779,0.7931414842605591,-0.7851701974868774,0.6364052295684814,-1.3144100904464722,0.1546812802553177,-0.7570138573646545,-0.6074860095977783,-1.098961591720581,-0.5700259804725647,0.9286050796508789,-1.1736407279968262,0.04535146802663803,0.6826690435409546,-0.9566230773925781,-0.5081215500831604,1.3922044038772583,0.6738700270652771,-0.30528557300567627,-0.34292516112327576
兰考,-0.9368105530738831,1.2204746007919312,1.050188422203064,1.003880500793457,0.6039354801177979,-0.013263269327580929,1.6973334550857544,-1.841305136680603,-0.13154515624046326,0.854017972946167,1.1458877325057983,-0.11824283748865128,0.005909597501158714,0.1857822686433792,-1.4368383884429932,0.990533173084259,-1.4459168910980225,-0.4777895212173462,-0.6521221995353699,-1.133584976196289,-1.6289947032928467,0.6855564117431641,-0.0449177511036396,-1.4648921489715576,0.39404699206352234,0.4789968729019165,-0.5465203523635864,-0.04094211757183075,0.5656273365020752,-0.060302890837192535,-1.3461567163467407,0.1011781170964241
长葛,-0.5776146054267883,0.5084761381149292,0.49517562985420227,0.14624039828777313,0.9252901673316956,0.1333075761795044,1.2407255172729492,-1.017791509628296,0.5151246786117554,0.08252096176147461,0.10905790328979492,-0.2004595398902893,-0.43769368529319763,0.31693917512893677,-0.4533601701259613,0.5645078420639038,-1.059868574142456,0.06367123126983643,-0.40665289759635925,-0.22297750413417816,-0.9852582812309265,-0.18475984036922455,0.24112088978290558,-0.8710653781890869,0.3918169140815735,0.303764283657074,-0.048379700630903244,-0.3440444767475128,0.639076292514801,0.288825660943985,-0.5380247831344604,-0.17504051327705383
南阳,0.337564080953598,-0.2545168101787567,0.4220447838306427,1.4734721183776855,0.3801937401294708,-0.059720028191804886,1.7027628421783447,-1.7738748788833618,1.049181342124939,0.6947113871574402,-0.09236130118370056,-0.6720818877220154,-0.46072620153427124,0.7079651355743408,-1.3766874074935913,0.7526925206184387,-1.0850025415420532,0.34542208909988403,0.07884114235639572,-1.4551903009414673,-0.5946604609489441,-0.8717313408851624,0.774478554725647,-0.5871343016624451,0.3665938675403595,0.40062272548675537,0.5385867953300476,-0.5695940852165222,1.0775867700576782,0.44948524236679077,-0.7018972039222717,-0.077052041888237
商丘,-0.508236825466156,1.2444819211959839,0.9672505259513855,0.6442318558692932,-0.21219083666801453,0.018833832815289497,1.2556439638137817,-1.2812588214874268,-0.363556444644928,0.5314853191375732,1.112911343574524,-0.29244816303253174,0.19658654928207397,0.25042974948883057,-1.821561574935913,0.48921647667884827,-1.193284273147583,-0.7509307265281677,-0.20326396822929382,-0.7838365435600281,-1.224208950996399,0.9270144701004028,-0.17921458184719086,-1.6979261636734009,0.08243673294782639,0.22022981941699982,-1.4035300016403198,-0.7345213890075684,0.753541886806488,-0.6008140444755554,-0.42582985758781433,0.3608356714248657
关林,-0.32735371589660645,0.3581254780292511,0.2168743908405304,0.4591616988182068,1.0130326747894287,0.21552972495555878,1.3747929334640503,-0.9694915413856506,0.7473958134651184,0.11410704255104065,0.07565020024776459,-0.24756954610347748,-0.20030055940151215,0.3694426715373993,-0.4528462290763855,0.611259937286377,-1.1494672298431396,0.2214929312467575,-0.20357158780097961,-0.4441162943840027,-0.9108879566192627,-0.2694794535636902,0.18436448276042938,-0.6547901630401611,0.7704024910926819,0.424168199300766,0.3619946539402008,-0.3976060152053833,0.5569571256637573,0.09075962752103806,-0.5987423062324524,-0.02342279814183712
安阳,-0.7642386555671692,0.6406494379043579,0.6066165566444397,0.23734629154205322,0.8862693309783936,-0.2770993113517761,1.683920979499817,-1.571622610092163,-0.07407944649457932,-0.25444772839546204,0.7729761600494385,-0.990804135799408,-0.8051392436027527,-0.03475768864154816,-0.06414040923118591,0.873619556427002,-1.4961858987808228,0.822909951210022,0.37886562943458557,-0.6176037788391113,-1.057429552078247,0.42793509364128113,-0.6663219332695007,-1.869642734527588,0.9978089332580566,0.177445650100708,0.6831586956977844,-0.315860390663147,0.5329274535179138,0.18113909661769867,0.36071914434432983,-0.047674305737018585
邢台,-0.5581815838813782,0.5965070724487305,0.5479844808578491,0.14654166996479034,0.36445343494415283,-0.2716248631477356,1.355078935623169,-1.7263894081115723,-0.35191115736961365,-0.33322784304618835,0.9304044246673584,-1.1201168298721313,-0.8997943997383118,0.25310218334198,-0.1859579235315323,0.647937536239624,-1.0967408418655396,0.3045576512813568,0.7676723003387451,-0.768305242061615,-0.7036978602409363,0.2760014235973358,-0.9089310169219971,-2.212066650390625,0.6881701350212097,-0.058396488428115845,0.5538719892501831,-0.61550372838974,0.8395301103591919,0.28338491916656494,0.8514569997787476,0.2701433598995209
鹤壁,-0.8690998554229736,0.540304958820343,0.5982689261436462,0.22974322736263275,1.0845082998275757,-0.18273068964481354,1.724056601524353,-1.4653756618499756,0.11981985718011856,-0.18602226674556732,0.5653223395347595,-0.8920332789421082,-0.5760927200317383,0.013228566385805607,-0.057296350598335266,1.0499207973480225,-1.7098475694656372,0.9940402507781982,0.05048782005906105,-0.3136259913444519,-1.4391521215438843,0.299425333738327,-0.448202908039093,-1.3701266050338745,0.9576197862625122,0.33522576093673706,0.7219116687774658,-0.3445095419883728,0.3414308428764343,0.20978112518787384,-0.010662687942385674,-0.15790823101997375
邯郸,-0.4907306432723999,0.7840036749839783,0.516998291015625,0.2658558487892151,0.8501491546630859,-0.2963842749595642,1.7310320138931274,-1.4085389375686646,-0.26490429043769836,-0.40672463178634644,0.9810295701026917,-0.9052162170410156,-0.8290205001831055,-0.03162309527397156,-0.18591177463531494,0.7591614127159119,-1.2559115886688232,0.3134744167327881,0.5470011830329895,-1.0334546566009521,-0.7072902917861938,0.3262835741043091,-0.6795854568481445,-2.3954434394836426,0.8638763427734375,0.2680210769176483,0.03398514911532402,-0.41275331377983093,0.5066042542457581,0.041684240102767944,0.6631526350975037,-0.16800938546657562
新郑机场,-0.4223800003528595,1.0987145900726318,0.535090982913971,0.1391037553548813,0.24939171969890594,0.43668580055236816,0.8108268976211548,-0.7679838538169861,-0.28955310583114624,-0.24896207451820374,0.5134468674659729,-0.49126118421554565,0.21426527202129364,0.9178903698921204,-0.9045085906982422,0.5071712136268616,-1.4507701396942139,-0.5681652426719666,0.0384356714785099,0.0880945548415184,-1.245002269744873,0.027256950736045837,-0.08504055440425873,-0.926857054233551,0.42836993932724,-0.19986431300640106,-0.008676628582179546,-0.4141162931919098,0.4935155212879181,0.32348212599754333,-0.3854355216026306,0.616377592086792
武陟,-0.4864167869091034,0.6098223924636841,0.34734266996383667,0.44109663367271423,1.1437779664993286,0.26285213232040405,1.3611032962799072,-0.9600895047187805,0.4449653923511505,-0.017357051372528076,0.07512398809194565,-0.3940179944038391,-0.2729801535606384,0.15194612741470337,-0.3171078860759735,0.7802984118461609,-1.2190561294555664,0.21472766995429993,-0.255129337310791,-0.20596539974212646,-1.2620060443878174,-0.09832875430583954,-0.12262067198753357,-0.8386411070823669,0.8666635751724243,0.31441783905029297,0.2877005338668823,-0.34987038373947144,0.5171005129814148,0.16120645403862,-0.6451560258865356,-0.014708963222801685
南阳寨,-0.4506909251213074,0.5248885154724121,0.301351934671402,0.3740442097187042,0.9132142663002014,0.38301220536231995,1.2655895948410034,-1.0238460302352905,0.4084155559539795,0.0033722317311912775,0.14337436854839325,-0.2947220504283905,-0.19490070641040802,0.1896943897008896,-0.35880419611930847,0.62123703956604,-1.0697327852249146,0.04438906908035278,-0.26930633187294006,-0.2205209583044052,-1.1380664110183716,-0.06981607526540756,-0.11898458749055862,-0.8153697848320007,0.7428951859474182,0.2185109555721283,0.2909732758998871,-0.37962421774864197,0.4781326353549957,0.21148379147052765,-0.6450431942939758,-0.011769297532737255
黄河景区,-0.39878785610198975,0.6276984810829163,0.3665916621685028,0.45944535732269287,1.150463581085205,0.2864943742752075,1.3919812440872192,-1.025042176246643,0.48202404379844666,0.02702115662395954,0.08742605149745941,-0.30258309841156006,-0.2662527561187744,0.25800058245658875,-0.45265665650367737,0.8000586628913879,-1.2733666896820068,0.13284797966480255,-0.17422722280025482,-0.25011587142944336,-1.2324497699737549,-0.05610021948814392,-0.09230056405067444,-0.8058108687400818,0.8210143446922302,0.27464741468429565,0.27123603224754333,-0.36150872707366943,0.5139454007148743,0.22096167504787445,-0.7361060976982117,-0.07590840011835098
徐州,-0.7031878232955933,0.815656840801239,0.6850598454475403,0.4214229881763458,-0.23839212954044342,0.531349778175354,0.9299106597900391,-1.8844822645187378,-0.40393635630607605,0.6795425415039062,0.8185430765151978,-0.04186491295695305,1.0782338380813599,0.01523919589817524,0.10812768340110779,0.5184344053268433,-0.39750954508781433,-0.26549625396728516,-1.3332395553588867,-0.7282950282096863,-1.4321601390838623,0.3570980131626129,-0.2215975522994995,-1.2771004438400269,0.16549746692180634,-0.043823495507240295,-1.115189552307129,-0.6162808537483215,0.7766419649124146,0.3572518527507782,0.11201155930757523,-0.4027394652366638
石家庄,-0.4642803966999054,0.515619695186615,1.1958119869232178,0.0439363494515419,-0.1688433140516281,-0.2816075384616852,1.338918685913086,-2.2368404865264893,-0.3759053647518158,-0.21956460177898407,0.3425309658050537,-0.48317205905914307,-0.5983293652534485,-0.20405001938343048,-1.2381483316421509,0.2699921429157257,-1.2373433113098145,-0.5286316275596619,0.6569980382919312,0.21136356890201569,-0.21186943352222443,0.7173087000846863,-1.296164870262146,-1.356042742729187,0.7768241763114929,-0.5235611796379089,0.15951158106327057,-0.9975301623344421,2.191492795944214,0.21509435772895813,0.8527916669845581,0.42404207587242126
武昌,-0.3120730519294739,0.757470965385437,0.7556997537612915,0.5513759255409241,0.07000524550676346,-0.1396164894104004,0.18203718960285187,-1.6043784618377686,0.799247682094574,0.9104582071304321,-0.36647823452949524,-1.1798624992370605,-0.9444539546966553,0.1855033040046692,-1.065017580986023,0.9987600445747375,-1.2843031883239746,-0.45632481575012207,-0.2763160765171051,-0.7063831686973572,-0.6256715059280396,-0.42243602871894836,-0.40018031001091003,-0.41841360926628113,-0.42917782068252563,-0.3088088035583496,-0.0953260138630867,-0.41774895787239075,1.225051999092102,0.7344782948493958,-0.1476370245218277,-0.864324152469635
信阳,-0.32505306601524353,0.01621907949447632,0.9814987778663635,0.6343769431114197,0.05486784130334854,-0.7607388496398926,1.2386952638626099,-1.6168917417526245,0.8943564891815186,0.45413750410079956,-0.6262180805206299,-1.19584321975708,-1.0372973680496216,0.49964237213134766,-1.1367948055267334,0.6150913238525391,-0.8704487681388855,-0.07030510902404785,-0.3093468248844147,-1.0476242303848267,-0.6083781719207764,-0.392074853181839,0.8005661964416504,-1.042478322982788,-0.6337479948997498,-0.1267809122800827,-0.9128386974334717,-0.5100334882736206,1.0707893371582031,0.9927720427513123,-0.498698353767395,-0.33147844672203064
