,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
许昌东,-0.8934846520423889,-0.21826539933681488,0.33178120851516724,0.4548611044883728,0.47247642278671265,0.23116448521614075,0.5363172888755798,0.03308817744255066,0.18219928443431854,-0.2014046609401703,0.4101741909980774,-0.2959780991077423,-0.0329861082136631,-0.898396372795105,0.34358927607536316,0.6527637243270874,-0.7960471510887146,0.07615525275468826,-0.4727987051010132,-0.2264949381351471,-0.15647947788238525,-0.0298947561532259,0.5468199253082275,-0.45965129137039185,0.33385494351387024,-0.19580018520355225,-0.8390854001045227,0.4995632469654083,-0.27607429027557373,1.3594011068344116,-0.6814996004104614,0.1282602697610855,0.11290080100297928,0.5825001001358032,0.11817146837711334,-0.004146868363022804,-0.1449040174484253,0.7821162939071655,0.552003800868988,0.5943729281425476,-0.4324658513069153,0.29829511046409607,-0.2940541207790375,0.6438493728637695,-1.619837760925293,-0.32070425152778625,0.022819774225354195,0.10358166694641113,0.3214603662490845,-1.1280466318130493,0.14083817601203918,0.16419488191604614,-0.330034077167511,-0.42417851090431213,0.14411577582359314,-0.27983206510543823,-1.1099512577056885,-0.45761510729789734,-0.355241596698761,0.0036626900546252728,-0.7034955024719238,0.12195780128240585,-0.11569638550281525,-0.7172291874885559
洛阳龙门,-0.9881065487861633,-0.18684250116348267,0.4849760830402374,0.933218777179718,0.3861004412174225,-0.18544529378414154,0.6904472708702087,0.11365009844303131,0.2842983901500702,-0.47147899866104126,0.08383283764123917,0.2677578032016754,0.010423238389194012,-0.7578369379043579,0.3460748791694641,0.6658011674880981,-0.9169565439224243,0.41889187693595886,-0.42998552322387695,0.021214507520198822,0.5805578231811523,0.11511312425136566,0.5288398861885071,-0.35993337631225586,-0.27979207038879395,-0.07615247368812561,-0.5965427756309509,0.5258867144584656,0.10400716960430145,1.1876003742218018,-0.5767423510551453,0.31279999017715454,0.730869472026825,0.9029124975204468,0.14997704327106476,0.6447628140449524,-0.4327535927295685,0.7307294011116028,0.4061751067638397,0.7639176249504089,-0.478756844997406,0.044821158051490784,-0.09634019434452057,0.5203655958175659,-1.3459478616714478,-0.11057723313570023,0.16496862471103668,0.4087468385696411,0.27094098925590515,-1.0084654092788696,-0.41729962825775146,-0.005781473591923714,-0.366221159696579,-0.6463978886604309,-0.5117551684379578,0.30407091975212097,-0.5619443655014038,-0.6356459259986877,-0.06535716354846954,0.06744720786809921,-0.9465509653091431,-0.04066889360547066,-0.4137897491455078,-0.6829364895820618
漯河西,-0.7970594763755798,-0.1085406169295311,0.36419421434402466,0.4724608361721039,0.53733229637146,0.30990394949913025,0.5440371036529541,-0.03304840624332428,0.1969548910856247,-0.19063538312911987,0.39167478680610657,-0.4147688150405884,0.023641936480998993,-0.6121220588684082,0.3039303123950958,0.8624889254570007,-0.647113025188446,-0.1287091225385666,-0.3566775918006897,-0.3449889123439789,-0.2079087644815445,0.03389926254749298,0.6796365976333618,-0.5634874105453491,0.5228477716445923,-0.1975947618484497,-0.768776535987854,0.6369273662567139,-0.2451845407485962,1.38026762008667,-0.5281484723091125,0.12501567602157593,-0.00811637844890356,0.6442020535469055,0.07106451690196991,0.032919012010097504,-0.19342710077762604,0.7479596734046936,0.7481279373168945,0.5166817903518677,-0.21159566938877106,0.42507001757621765,-0.19319359958171844,0.6097090840339661,-1.6426466703414917,-0.3871927261352539,-0.15862515568733215,0.19932156801223755,0.28615832328796387,-1.3028788566589355,0.3103001117706299,0.10507140308618546,-0.1598433405160904,-0.2272135466337204,0.08263159543275833,-0.3104588985443115,-1.0030723810195923,-0.37819620966911316,-0.31000620126724243,-0.07675900310277939,-0.800731897354126,-0.166833758354187,-0.15406174957752228,-0.8581058979034424
驻马店西,-0.8931799530982971,-0.12117041647434235,0.3951636552810669,0.4649045765399933,0.3967306911945343,0.11568021029233932,0.49737900495529175,-0.04064923897385597,0.22222092747688293,-0.023631004616618156,0.4168784022331238,-0.2703815698623657,0.01247587613761425,-0.8605433106422424,0.30618196725845337,0.6809983253479004,-0.9238566160202026,0.011911910958588123,-0.29244735836982727,-0.27869826555252075,-0.3279614746570587,-0.12010017782449722,0.5542797446250916,-0.46986308693885803,0.4957554042339325,-0.1724650114774704,-0.6521430015563965,0.5999781489372253,-0.29391759634017944,1.505386233329773,-0.6633260250091553,0.06254125386476517,0.08821237087249756,0.47193196415901184,0.05123033747076988,0.08996588736772537,-0.11749152839183807,0.7377333641052246,0.6627485156059265,0.5129082798957825,-0.33370643854141235,0.376067191362381,-0.212727889418602,0.6484206318855286,-1.6561676263809204,-0.21436776220798492,-0.020277833566069603,0.1813182383775711,0.4439355731010437,-1.346542477607727,0.17015227675437927,0.08658962696790695,-0.184740349650383,-0.361767441034317,0.09042701870203018,-0.23801878094673157,-1.0653729438781738,-0.4059014320373535,-0.26288753747940063,-0.037142690271139145,-0.8142178058624268,-0.09396738559007645,-0.1609213650226593,-0.946036159992218
西安北,-1.1646595001220703,-0.2878822386264801,0.3786740005016327,1.1286852359771729,0.14893029630184174,-0.5411906242370605,0.4852134585380554,-0.11700472235679626,0.4905974864959717,-1.065321922302246,-0.24558383226394653,0.20717790722846985,-0.2503468692302704,-0.7023098468780518,-0.010090564377605915,0.3852751851081848,-0.5792241096496582,0.19113659858703613,-0.21790510416030884,-0.020804181694984436,0.5217407941818237,0.4917108118534088,0.41261035203933716,-0.035326726734638214,-0.4993562400341034,0.1702268272638321,-0.36187103390693665,0.14393630623817444,0.2860381305217743,0.7675777077674866,-0.2667352259159088,0.29793792963027954,0.5835953950881958,0.5702279210090637,0.14222802221775055,0.6870105266571045,-0.192145437002182,0.5017085075378418,0.09628339111804962,0.234261617064476,-0.3904404044151306,0.25121933221817017,-0.25758907198905945,0.7701366543769836,-0.6630420088768005,0.2202758491039276,0.20296722650527954,0.18585394322872162,0.06445814669132233,-1.0031410455703735,-0.46376463770866394,0.2743644714355469,-0.12400522083044052,-0.723623514175415,-0.7148892879486084,0.604426920413971,-0.2689473032951355,-0.6838855147361755,-0.0742577537894249,0.2365717589855194,-0.3695438504219055,-0.2892729640007019,-0.32055503129959106,-1.0534859895706177
渑池南,-1.0626850128173828,-0.20198799669742584,0.43641841411590576,0.9384856224060059,0.4535619616508484,-0.06492023915052414,0.7016370892524719,0.11316700279712677,0.31547480821609497,-0.561017632484436,0.13452403247356415,0.22224174439907074,-0.03452467918395996,-0.6935265064239502,0.37205877900123596,0.7240491509437561,-0.8774046301841736,0.42098915576934814,-0.4709431827068329,0.04181351885199547,0.6356948614120483,0.11257010698318481,0.516124963760376,-0.4190240502357483,-0.32430189847946167,-0.11521267145872116,-0.6836229562759399,0.450168639421463,0.10444050282239914,1.171836495399475,-0.5436732769012451,0.28827106952667236,0.6948582530021667,0.9623469114303589,0.10884924232959747,0.7041819095611572,-0.4789946675300598,0.74371337890625,0.33680322766304016,0.7610051035881042,-0.4479984641075134,0.06656233966350555,-0.04049379751086235,0.5822395086288452,-1.327544927597046,-0.1458844244480133,0.21221132576465607,0.46029970049858093,0.18753506243228912,-1.0527288913726807,-0.44697871804237366,-0.058080390095710754,-0.3710353374481201,-0.7044787406921387,-0.40144485235214233,0.20055386424064636,-0.6219003796577454,-0.7741200923919678,-0.2027219533920288,-0.03188914805650711,-0.9161816239356995,-0.04797714576125145,-0.4063841998577118,-0.6264419555664062
巩义南,-0.7658442258834839,-0.08082011342048645,0.4248455762863159,0.8456352949142456,0.45075371861457825,-0.12001864612102509,0.6582462191581726,0.1571461409330368,0.2661447525024414,-0.3326302170753479,0.26438796520233154,0.1805083453655243,-0.11552602052688599,-0.7313501834869385,0.4740122854709625,0.6654320955276489,-0.9790031909942627,0.39208880066871643,-0.48186346888542175,-0.08084049820899963,0.3985061049461365,-0.09154193848371506,0.577793538570404,-0.3916449546813965,-0.08525865525007248,-0.15554390847682953,-0.5722014307975769,0.5736182928085327,-0.01826622523367405,1.2422776222229004,-0.6073168516159058,0.21274040639400482,0.563984215259552,0.9039685726165771,0.11312617361545563,0.4691852033138275,-0.37186574935913086,0.8395653963088989,0.5067271590232849,0.8296488523483276,-0.4921334385871887,0.06407869607210159,-0.03671668469905853,0.4133707880973816,-1.4410228729248047,-0.15829385817050934,0.10875163972377777,0.4353354275226593,0.20372648537158966,-1.0531448125839233,-0.3015816807746887,-0.05648878961801529,-0.418886661529541,-0.7664035558700562,-0.23810680210590363,0.14638911187648773,-0.7268386483192444,-0.786916971206665,-0.08399006724357605,-0.03773896396160126,-0.9939600825309753,0.08245319873094559,-0.4240475594997406,-0.592178463935852
武汉,-0.5776939392089844,0.19111596047878265,0.5066194534301758,0.2234838306903839,0.18133370578289032,-0.0002467840095050633,0.23819227516651154,0.024741830304265022,0.25552883744239807,0.0691886767745018,0.3196827173233032,-0.26729241013526917,-0.1522958129644394,-0.6499581933021545,0.24394525587558746,0.6529863476753235,-0.8233669996261597,-0.24244728684425354,-0.06775780022144318,-0.0817314088344574,-0.7814993262290955,-0.16458158195018768,0.8162556290626526,-0.44513291120529175,0.7079912424087524,-0.2879975438117981,-0.05665794759988785,0.7909284234046936,-0.18360356986522675,1.3123465776443481,-0.6003099679946899,-0.10537294298410416,0.13160964846611023,0.022069886326789856,-0.1368343085050583,0.4494359493255615,-0.1286068558692932,0.6967753767967224,0.8564400672912598,0.22598427534103394,-0.20396175980567932,0.29620498418807983,0.022887952625751495,0.5966108441352844,-0.8398895859718323,-0.0969291627407074,-0.0674959123134613,0.27018827199935913,0.4574652910232544,-1.6532891988754272,0.5398074984550476,0.06550174206495285,0.26687783002853394,-0.06076208874583244,-0.02995954640209675,-0.14915737509727478,-0.5259325504302979,-0.5608710646629333,0.1452404260635376,-0.0009349431493319571,-0.8206825852394104,-0.822041392326355,-0.2815341353416443,-1.1093084812164307
民权,-0.527649462223053,-0.4665890634059906,0.5999103784561157,0.5139859914779663,-0.6559664011001587,0.42542019486427307,0.6039392352104187,0.05762629210948944,0.18689072132110596,-0.3177645802497864,0.2944805324077606,-0.1356949508190155,-0.21032220125198364,-0.7324848175048828,0.7969597578048706,0.2416105568408966,0.1482180804014206,-0.012411685660481453,-0.6465194821357727,-0.359078586101532,0.08322343975305557,-0.009010990150272846,1.081667423248291,-1.093665599822998,0.1555730700492859,-0.32310307025909424,-0.5681016445159912,0.7486545443534851,-0.2973345220088959,1.02711820602417,-1.0721139907836914,-0.07938844710588455,0.16751500964164734,0.5239169001579285,0.6468413472175598,0.1946885734796524,-0.7361844182014465,1.0672259330749512,0.9011484980583191,0.8982218503952026,-0.5102462768554688,0.08280950784683228,-0.6323524117469788,0.007186149712651968,-1.1156436204910278,-0.14933864772319794,0.2079879492521286,0.11146817356348038,-0.00785299576818943,-1.036953091621399,0.033768586814403534,-0.09613790363073349,-0.7384396195411682,-0.5716456770896912,-0.3677191138267517,0.07789264619350433,-0.7557942867279053,-0.7563832402229309,-0.3295661509037018,-0.029337633401155472,0.059575289487838745,0.6087315082550049,-0.07978419214487076,-0.34073594212532043
洛阳,-0.7289215326309204,-0.2726437449455261,0.3695063292980194,0.5219722986221313,0.277597576379776,0.19320760667324066,0.3985695540904999,0.025953561067581177,-0.13688243925571442,-0.6323572993278503,-0.08173076808452606,0.20152530074119568,-0.7103356719017029,-1.0215554237365723,0.5024396777153015,0.9841150641441345,0.31289142370224,-0.22322246432304382,-0.3736369013786316,-0.14594882726669312,0.01404525339603424,0.019797392189502716,0.064604252576828,-0.1375916451215744,0.3611813187599182,0.38709425926208496,-0.8116122484207153,-0.2335212230682373,-0.8738126158714294,1.0294169187545776,-1.5255162715911865,-0.4952344000339508,0.5748888254165649,0.13493575155735016,-0.21225738525390625,-0.06812266260385513,-0.06438826024532318,0.7265445590019226,0.04732803627848625,0.4767667353153229,0.02021430805325508,-0.23627641797065735,-0.3909321129322052,0.6476016044616699,-1.0427606105804443,-0.02063101716339588,0.5859463214874268,0.6261818408966064,0.012400670908391476,-0.9450188875198364,0.10912296921014786,-0.0011907616863027215,-0.6547883749008179,-0.5890436172485352,-0.7532110214233398,0.039240762591362,-0.42608174681663513,-0.9379326105117798,-0.5303112864494324,0.2206798940896988,-0.7115836143493652,0.7353318929672241,0.10758274793624878,-0.22104455530643463
