,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
许昌东,-0.07360497117042542,-0.9162098169326782,0.37895676493644714,-0.43932950496673584,0.3111615777015686,-0.060845643281936646,-0.8194950819015503,0.602233350276947,0.7815285921096802,0.3814457058906555,0.6776624917984009,-0.8939676284790039,-0.3839174509048462,-0.5115082859992981,0.23428145051002502,-0.21979595720767975,0.5407724976539612,-0.029371369630098343,-0.49624237418174744,0.906115710735321,-0.3118734359741211,-0.1297679841518402,-0.9687656164169312,0.6248358488082886,0.6353601813316345,0.053994566202163696,0.6050602793693542,0.651518702507019,0.6644126176834106,0.04330272972583771,0.2587856650352478,-1.0618548393249512,0.3187406361103058,-1.0262870788574219,0.3955087959766388,0.5412895083427429,0.1569252461194992,0.929444432258606,-0.28858938813209534,-0.26956480741500854,0.2565331757068634,0.3471730947494507,-0.43083491921424866,-0.5402894616127014,-0.8993080854415894,0.08726964890956879,0.5743231177330017,0.4208529591560364,-0.058342184871435165,-0.2684480547904968,-0.9315103888511658,-0.31225910782814026,0.06009403243660927,0.5749887824058533,-0.3616071045398712,0.2171659916639328,-0.8694605231285095,0.3511250913143158,-0.6255307793617249,-0.03947807848453522,0.313876211643219,0.7116661071777344,0.2992766499519348,-0.558459997177124
洛阳龙门,-0.3397160768508911,-1.0025447607040405,0.32610753178596497,0.1777782142162323,0.3271680474281311,0.007101011928170919,-0.44448360800743103,0.4581765830516815,0.6561812162399292,0.08942189067602158,0.9117057919502258,-1.0014246702194214,-0.8172840476036072,-0.12216886132955551,-0.0413447804749012,-0.45158395171165466,0.3717970550060272,0.1630910485982895,-0.32057783007621765,1.0203229188919067,-0.06566229462623596,0.4819788634777069,-0.70155268907547,0.7222954034805298,0.5943447947502136,0.05041880905628204,0.12609000504016876,0.795232355594635,0.752765417098999,0.07705273479223251,0.2956399917602539,-1.162160038948059,0.5474200248718262,-0.7044041752815247,-0.22482459247112274,0.6289111971855164,0.10941727459430695,0.5249355435371399,-0.10905260592699051,-0.06864973902702332,0.5108143091201782,0.572070300579071,-1.0543437004089355,-0.7369337677955627,-0.3005323112010956,0.4283354580402374,0.449815571308136,0.5988495349884033,0.13433317840099335,-0.4539873003959656,-1.1165581941604614,-0.4120580554008484,-0.24658523499965668,0.540311872959137,-0.566107988357544,0.43111562728881836,-1.1435059309005737,-0.3347322940826416,-0.00012023120507365093,-0.24525447189807892,0.13279923796653748,0.6824231743812561,0.6731042861938477,-0.44122856855392456
漯河西,-0.16747133433818817,-0.9530885219573975,0.37855109572410583,-0.6492555141448975,0.3321770131587982,-0.12584181129932404,-0.7825164198875427,0.6871918439865112,0.7793616652488708,0.5062464475631714,0.6602004170417786,-0.9671512246131897,-0.3675561547279358,-0.5977650880813599,0.20698685944080353,-0.1754472702741623,0.7396618127822876,0.08437985181808472,-0.603811502456665,1.071114420890808,-0.2986600697040558,-0.2798570692539215,-0.883500874042511,0.7550685405731201,0.5108182430267334,0.11280018836259842,0.8504841327667236,0.728531002998352,0.7756177186965942,0.03112046979367733,0.3545422852039337,-0.8398407697677612,0.29011863470077515,-0.9993681907653809,0.30155032873153687,0.48216402530670166,0.21566841006278992,1.1190077066421509,-0.19971297681331635,-0.2628735601902008,0.41504180431365967,0.39483940601348877,-0.46178653836250305,-0.6860871911048889,-0.9208511114120483,-0.07381690293550491,0.6195635199546814,0.4474046528339386,-0.1801004260778427,-0.4043266177177429,-0.8957287669181824,-0.4092084765434265,0.26060715317726135,0.5837612152099609,-0.3602931499481201,0.0783504992723465,-0.9836917519569397,0.28214842081069946,-0.6699733138084412,-0.1537732034921646,0.18066582083702087,0.7507944703102112,0.40718284249305725,-0.619356095790863
驻马店西,-0.10274314135313034,-0.8965920805931091,0.4215967655181885,-0.7692679166793823,0.30435851216316223,-0.07761865854263306,-0.7269836664199829,0.653088390827179,0.7632318735122681,0.705152690410614,0.6349419951438904,-0.8955591917037964,-0.23429153859615326,-0.6797033548355103,0.3057016134262085,-0.12744805216789246,0.9372854828834534,0.21192744374275208,-0.6126028895378113,1.0731266736984253,-0.38163965940475464,-0.39265209436416626,-0.8047218322753906,0.7579346895217896,0.5662603974342346,0.06464539468288422,0.9852093458175659,0.6912129521369934,0.8742642998695374,0.08069886267185211,0.3099358379840851,-0.7038076519966125,0.10788154602050781,-1.0467244386672974,0.27292636036872864,0.417799711227417,0.20745961368083954,1.1828866004943848,-0.14889973402023315,-0.19334539771080017,0.49849551916122437,0.2623249590396881,-0.4023210108280182,-0.8480664491653442,-0.9015775918960571,-0.16981612145900726,0.6643657088279724,0.3740333914756775,-0.3492673337459564,-0.34115511178970337,-0.8110024929046631,-0.4307970404624939,0.3916661739349365,0.5833114385604858,-0.33836841583251953,-0.00553780235350132,-0.9904937744140625,0.36865681409835815,-0.7856770157814026,-0.18508902192115784,0.1129947379231453,0.7162668108940125,0.39653897285461426,-0.5919761061668396
西安北,-0.4845585823059082,-0.7775102853775024,0.29892081022262573,0.053917087614536285,0.28303298354148865,-0.31779107451438904,0.14152494072914124,0.11615794897079468,0.6155288815498352,-0.04031546786427498,1.0026988983154297,-0.47216805815696716,-0.7509860992431641,0.5453739762306213,0.11275409907102585,-0.20747265219688416,0.047061480581760406,0.41044318675994873,-0.30293285846710205,1.0061596632003784,0.7854638695716858,0.6050753593444824,-0.18969255685806274,0.8422764539718628,0.44768035411834717,-0.8010643124580383,-0.22215953469276428,0.3434886336326599,1.1832760572433472,0.3839438557624817,0.5711408257484436,-0.7262113094329834,0.37988078594207764,-0.32285746932029724,-0.35770511627197266,-0.031013501808047295,-0.46954813599586487,0.7898353338241577,-0.5311765670776367,0.24807417392730713,0.9177481532096863,0.5611545443534851,-1.0561602115631104,-1.2882440090179443,0.14021484553813934,0.3869888484477997,0.20385950803756714,0.614614725112915,0.048974502831697464,-0.3315158188343048,-0.7862459421157837,-0.3332575857639313,0.1662398874759674,0.6324416995048523,-0.5063400864601135,0.3193632662296295,-0.8108088374137878,-0.7176182866096497,0.13681088387966156,-0.08769086748361588,0.06752889603376389,0.20905238389968872,0.8041828274726868,-0.1836782693862915
渑池南,-0.2292519211769104,-0.9395885467529297,0.4706704318523407,0.294082909822464,0.24090124666690826,-0.08949077129364014,-0.11947940289974213,0.3663051724433899,0.6407903432846069,0.20361784100532532,0.5456593632698059,-1.362760305404663,-0.6322242021560669,0.033423926681280136,-0.032686639577150345,-0.4682941734790802,0.2346668839454651,0.006175232119858265,0.04889996722340584,0.8756279349327087,0.23679929971694946,0.42125287652015686,-0.8258485198020935,0.7542432546615601,0.6899968385696411,-0.3340194523334503,0.14079667627811432,0.6786379814147949,0.737423837184906,0.2602332532405853,-0.19160661101341248,-1.2686772346496582,0.5320802927017212,-0.560859739780426,-0.26958316564559937,0.40103447437286377,-0.24032792448997498,0.5562319755554199,-0.24452555179595947,-0.004725140985101461,0.466291218996048,0.6414045691490173,-0.9635301828384399,-0.7539758086204529,-0.36134693026542664,0.5471472144126892,0.4073004424571991,0.47364914417266846,0.2930299639701843,-0.24712926149368286,-1.0762815475463867,-0.3278390169143677,-0.3091930150985718,0.6685172915458679,-0.4833534061908722,0.48444342613220215,-0.9111427068710327,-0.08233156055212021,0.2232607901096344,-0.12471680343151093,-0.22450226545333862,0.2838923931121826,0.6138691306114197,-0.7038933038711548
巩义南,-0.18151988089084625,-0.8142277598381042,0.43670129776000977,0.18675313889980316,0.19427669048309326,0.009702544659376144,-0.33755627274513245,0.3075719177722931,0.556357204914093,0.23124921321868896,0.5570288896560669,-0.8474102020263672,-0.5007807016372681,-0.1268365979194641,0.08266810327768326,-0.3655717968940735,0.3166678547859192,-0.06163763254880905,-0.030410397797822952,0.7201821208000183,0.07493974268436432,0.03492854908108711,-0.7819732427597046,0.5976248979568481,0.5902157425880432,-0.10001537203788757,0.2318108081817627,0.6285316944122314,0.4925532937049866,0.20127016305923462,-0.11064610630273819,-1.0785006284713745,0.5021711587905884,-0.5571833252906799,-0.0041932035237550735,0.41360849142074585,0.02552199549973011,0.6194377541542053,-0.12408184260129929,-0.03204401582479477,0.2685967981815338,0.44023367762565613,-0.6819939017295837,-0.4298323392868042,-0.44338303804397583,0.3412548303604126,0.46407198905944824,0.4279647469520569,0.23349066078662872,-0.16167134046554565,-0.8810492753982544,-0.1530846655368805,-0.2839488983154297,0.5094725489616394,-0.3758094310760498,0.332531601190567,-0.7368326187133789,0.030078036710619926,-0.07331666350364685,-0.16227808594703674,0.029942210763692856,0.49926912784576416,0.24828025698661804,-0.5815683603286743
武汉,0.22811618447303772,-0.5941569805145264,0.4696408212184906,-0.8404833674430847,0.17974267899990082,0.33017632365226746,-0.7158635258674622,0.8857918381690979,0.6297712326049805,0.837738573551178,0.5697982907295227,-0.60532146692276,-0.08745143562555313,-0.41271695494651794,0.2837943732738495,0.32139018177986145,0.9682552814483643,1.0680350065231323,-0.45420604944229126,0.462853342294693,-0.3481329381465912,-0.30398187041282654,-0.2092079222202301,0.7503871917724609,0.0005386220873333514,-0.4189307987689972,0.3777463734149933,0.6747919321060181,0.7836888432502747,-0.3450191915035248,0.4352452754974365,-0.633643627166748,-0.38740259408950806,-0.8110964298248291,0.03986858204007149,0.23784774541854858,0.5902101993560791,0.9874446988105774,0.5426105260848999,-0.05918840318918228,0.6910962462425232,0.5763062238693237,-0.9877536296844482,-1.1150550842285156,0.06318330764770508,0.019132690504193306,0.7810312509536743,0.8809103965759277,-0.6348460912704468,-0.7359949946403503,-0.26639577746391296,-0.4958149790763855,0.6312574148178101,0.26675546169281006,-0.16079314053058624,-0.3503822088241577,-0.9930320382118225,0.2794916033744812,-0.8076370358467102,-0.31503620743751526,0.43398725986480713,1.1072535514831543,0.24974246323108673,-0.6139572262763977
民权,0.41987571120262146,-0.3515048623085022,0.08262691646814346,-0.057847727090120316,0.44406038522720337,-0.027480846270918846,-0.7549111247062683,0.046923089772462845,0.5892868041992188,-0.6749410629272461,0.7393169403076172,-1.1826326847076416,-0.05911369249224663,-1.2224464416503906,-0.13218097388744354,-0.19387145340442657,0.09903683513402939,-0.8051387667655945,-0.5000109076499939,0.5239071846008301,0.13716410100460052,0.0754607543349266,-1.2647854089736938,0.5406559705734253,0.11457952857017517,0.35075604915618896,0.3025209903717041,0.8135101199150085,0.7821719646453857,0.10192558914422989,0.974639892578125,-0.19711798429489136,0.39554452896118164,-1.2608240842819214,0.21791645884513855,0.6269969344139099,-0.3161333203315735,1.3751416206359863,0.1242557093501091,-0.08894232660531998,0.12973041832447052,0.8283644318580627,-0.9113316535949707,-0.5068913698196411,-0.9462068676948547,0.3095233142375946,-0.0528629906475544,0.5935387015342712,-0.008897284977138042,-0.9479174017906189,-0.927667498588562,-0.35415202379226685,-0.6248762011528015,0.1821330487728119,0.000636216951534152,0.2257971465587616,-0.28080254793167114,0.47150933742523193,-0.06383699178695679,-0.16120228171348572,0.35357534885406494,0.7115864157676697,0.4149995446205139,-1.0748413801193237
洛阳,0.22670720517635345,-0.43787580728530884,-0.26641780138015747,-0.746601402759552,0.31324899196624756,0.20515847206115723,-0.7466993927955627,0.4413749575614929,0.4254787564277649,0.40254563093185425,0.8238524198532104,-1.2473233938217163,-0.17656299471855164,-0.4473029673099518,-0.1747196912765503,-0.1166345402598381,-0.06842080503702164,0.0506809838116169,-0.7902204394340515,0.8795785903930664,-0.7117180228233337,1.3056674003601074,-0.5935346484184265,0.7210642695426941,0.6850274205207825,0.22662131488323212,-0.1149468868970871,0.5046327114105225,0.8826047778129578,-0.27677491307258606,0.9968886971473694,-0.6787057518959045,0.024369314312934875,-1.486081600189209,-0.7467529773712158,0.6457099914550781,-0.5800625681877136,0.9054383039474487,-0.7334028482437134,-0.5192325115203857,0.2466307133436203,0.2620248794555664,-0.4143953323364258,-0.9759045243263245,-0.5747739672660828,0.11709404736757278,0.12757334113121033,0.0566147156059742,-0.2671370506286621,-0.48503178358078003,-0.9972243905067444,-0.06981365382671356,0.040626607835292816,0.2629028558731079,-0.26727110147476196,0.5376357436180115,-0.6363986730575562,0.5588862895965576,-0.019315149635076523,0.4299171566963196,0.5509307980537415,0.8338629603385925,0.4834541976451874,-0.11143962293863297
