,0,1,2,3,4,5,6,7
商丘,1.575221061706543,-1.0297942161560059,1.3958889245986938,-2.404906749725342,-3.199173927307129,-1.8417690992355347,-0.9684246778488159,1.956282615661621
关林,0.43251416087150574,-0.7358331680297852,0.655099093914032,0.03663460165262222,-1.9792559146881104,0.07411566376686096,-0.16861492395401,2.4738261699676514
安阳,1.2762963771820068,-2.3798162937164307,1.0674524307250977,0.2226032018661499,-3.1618752479553223,-0.9899374842643738,-2.247342109680176,2.77188777923584
邢台,1.5565458536148071,-2.422705888748169,0.4828837215900421,-0.1323670744895935,-2.6526505947113037,-1.5803395509719849,-2.690232038497925,2.560192346572876
鹤壁,1.084891438484192,-2.0165278911590576,1.3015600442886353,0.3419172167778015,-3.0724635124206543,-0.4542774558067322,-1.6962289810180664,2.818154811859131
邯郸,1.6829993724822998,-2.4094204902648926,1.2249693870544434,-0.06294900178909302,-3.0898571014404297,-1.2589348554611206,-2.594691753387451,2.115483283996582
新郑机场,1.8387645483016968,-0.8747060894966125,0.313315749168396,-1.2946298122406006,-1.787149429321289,-0.3973774015903473,-0.8494212627410889,2.133319854736328
武陟,0.7212738394737244,-0.9128637909889221,1.1144628524780273,0.0875057727098465,-2.2825870513916016,0.14801064133644104,-0.4742404520511627,2.238349437713623
南阳寨,0.6426282525062561,-0.9144764542579651,0.8381960988044739,-0.07807958871126175,-2.146808385848999,0.004751328844577074,-0.49230054020881653,1.9261821508407593
黄河景区,0.7329005002975464,-0.9826149940490723,1.0203847885131836,-0.027033818885684013,-2.3530049324035645,0.12976835668087006,-0.42935290932655334,2.299171209335327
徐州,1.3021736145019531,-1.5007812976837158,0.9645718336105347,-1.41352117061615,-3.097695827484131,-1.7747563123703003,-0.08946701139211655,0.42868855595588684
石家庄,1.2943346500396729,-1.7091035842895508,-0.37805086374282837,-0.4206223487854004,-1.659340262413025,-1.599099040031433,-2.134169816970825,2.023409843444824
武昌,0.23060239851474762,0.20450447499752045,-0.5981836318969727,0.744735598564148,-2.6726365089416504,-0.5375284552574158,-0.9423098564147949,1.6808991432189941
信阳,-0.337239146232605,0.5559906363487244,0.056123193353414536,0.2114013135433197,-3.9736289978027344,-1.328069806098938,-0.7305696606636047,3.1305174827575684
西安,0.5468764305114746,-2.0957164764404297,-0.2063044011592865,-0.2388908565044403,-2.411841630935669,-0.876013994216919,1.1352518796920776,2.7611753940582275
北京西,1.3711717128753662,-1.743689775466919,-0.5603903532028198,0.013526299968361855,-2.347210168838501,-1.7836076021194458,-2.134169340133667,1.1545674800872803
汉口,1.4950827360153198,1.0846179723739624,-0.8118867874145508,-0.790381908416748,-2.7228004932403564,-1.2891438007354736,-1.8254410028457642,2.371429920196533
孝感,0.27202481031417847,0.20721085369586945,-0.6070610880851746,0.35395362973213196,-3.226879596710205,-1.0282446146011353,-1.363486409187317,2.225842237472534
